id,STREET_NAME,LNG,LAT,POS,AREA
10343934,Kreuzung zwischen Wehlistraße und Donaueschingenstraße,16.388110930901384,48.23853916442746,"(16.388110930901384, 48.23853916442746)",0164
10343935,Kreuzung zwischen Mortaraplatz und Ospelgasse,16.38597753828327,48.234724192296284,"(16.38597753828327, 48.234724192296284)",0138
10343936,Kreuzung zwischen Mortaraplatz und Leystraße und Traisengasse,16.386635262254877,48.235054404576715,"(16.386635262254877, 48.235054404576715)",0138
10343937,Kreuzung zwischen Traisengasse und Salzachstraße,16.38725395811966,48.23536495786002,"(16.38725395811966, 48.23536495786002)",0138
10343938,Kreuzung zwischen Vorgartenstraße und Traisengasse,16.388016289261127,48.23574626434033,"(16.388016289261127, 48.23574626434033)",0481
10343939,Kreuzung zwischen Handelskai und Durchlaufstraße,16.38603061073582,48.2417159395301,"(16.38603061073582, 48.2417159395301)",0896
10343941,Kreuzung zwischen Engerthstraße und Maria-Restituta-Platz und Unbenannte Verkehrsfläche,16.384051331228203,48.240954821798496,"(16.384051331228203, 48.240954821798496)",0881
10343942,Kreuzung zwischen Maria-Restituta-Platz und Engerthstraße und Durchlaufstraße,16.383707174546277,48.24128574424332,"(16.383707174546277, 48.24128574424332)",0225
10343946,Kreuzung auf Brigittenauer Brücke,16.392490977441156,48.23704184546159,"(16.392490977441156, 48.23704184546159)",0896
10343948,Kreuzung zwischen Handelskai und Brigittenauer Brücke,16.39220109209697,48.23595388306214,"(16.39220109209697, 48.23595388306214)",0896
10343949,Kreuzung zwischen Handelskai und Brigittenauer Brücke und Unbenannte Verkehrsfläche,16.39274545154022,48.23547817222688,"(16.39274545154022, 48.23547817222688)",0896
10343951,Kreuzung auf Brigittenauer Brücke,16.39554547841961,48.23858088060752,"(16.39554547841961, 48.23858088060752)",0896
10343952,Kreuzung zwischen Engerthstraße und Unbenannte Verkehrsfläche,16.391057705320808,48.23479031038138,"(16.391057705320808, 48.23479031038138)",0281
10343953,Kreuzung zwischen Wehlistraße und Durchlaufstraße,16.385117321823422,48.24127693236235,"(16.385117321823422, 48.24127693236235)",0164
10343954,Kreuzung zwischen Vorgartenstraße und Unbenannte Verkehrsfläche,16.383164051588878,48.240170042212114,"(16.383164051588878, 48.240170042212114)",0881
10343955,Kreuzung zwischen Bruckhaufner Hauptstraße und Rehgasse,16.401121239100195,48.242909409840124,"(16.401121239100195, 48.242909409840124)",0836
10343956,Kreuzung zwischen Bruckhaufner Hauptstraße und Hubertusgasse,16.401849234391893,48.24267742203485,"(16.401849234391893, 48.24267742203485)",0836
10343957,Kreuzung zwischen Hubertusgasse und Verbindungsweg,16.401590208606983,48.24229704642888,"(16.401590208606983, 48.24229704642888)",0836
10343958,Kreuzung zwischen Am Bruckhaufen und Hubertusgasse,16.400656735223556,48.241812364811786,"(16.400656735223556, 48.241812364811786)",0272
10343959,Kreuzung zwischen Donauturmstraße und Friedstraße und Verbindungsweg,16.40287437415919,48.241319495500555,"(16.40287437415919, 48.241319495500555)",0836
10343960,Kreuzung zwischen Friedstraße und Bruckhaufner Hauptstraße,16.40372020280739,48.24209220340721,"(16.40372020280739, 48.24209220340721)",0836
10343961,Kreuzung zwischen Bruckhaufner Hauptstraße und Wildgänsegasse,16.40421582136353,48.24193396850323,"(16.40421582136353, 48.24193396850323)",0836
10343962,Kreuzung zwischen Friedstraße und Walkergasse,16.404106853973015,48.24304588334075,"(16.404106853973015, 48.24304588334075)",0836
10343963,Beginn Neulandweg,16.404217131666933,48.241415806575546,"(16.404217131666933, 48.241415806575546)",0836
10343964,Kreuzung zwischen Bruckhaufner Hauptstraße und Neulandweg,16.404519987852613,48.241840062101865,"(16.404519987852613, 48.241840062101865)",0836
10343965,Ende Bruckhaufner Hauptstraße,16.405768169720808,48.24144586184091,"(16.405768169720808, 48.24144586184091)",0836
10343966,Ende Warhanekgasse,16.406322666774237,48.24158829122722,"(16.406322666774237, 48.24158829122722)",0836
10343967,Kreuzung zwischen Warhanekgasse und Wildgänsegasse,16.406944689605726,48.242336872506165,"(16.406944689605726, 48.242336872506165)",0836
10343968,Kreuzung zwischen Walkergasse und Warhanekgasse,16.407103269365827,48.242538277425766,"(16.407103269365827, 48.242538277425766)",0836
10343969,Kreuzung zwischen Walkergasse und Wildbadgasse,16.408067200834388,48.242187155340105,"(16.408067200834388, 48.242187155340105)",0836
10343970,Kreuzung zwischen Donauturmstraße und Walkergasse und Mispelweg,16.408821928777815,48.24199592751446,"(16.408821928777815, 48.24199592751446)",0599
10343971,Kreuzung auf Mispelweg,16.409906600288622,48.24084973186015,"(16.409906600288622, 48.24084973186015)",0599
10343972,Kreuzung zwischen Birneckergasse und Wildbadgasse,16.409009475246577,48.2432593486844,"(16.409009475246577, 48.2432593486844)",0836
10343973,Kreuzung zwischen Birneckergasse und Strandgasse,16.40992248312163,48.24289819708916,"(16.40992248312163, 48.24289819708916)",0836
10343974,Kreuzung zwischen Kugelfanggasse und Strandgasse,16.410238761738373,48.243255190533354,"(16.410238761738373, 48.243255190533354)",0836
10343975,Kreuzung zwischen Donauturmstraße und Am Bruckhaufen,16.401933609990266,48.24080475703997,"(16.401933609990266, 48.24080475703997)",0272
10343977,Kreuzung auf Donauturmstraße,16.41086430505446,48.243046538121156,"(16.41086430505446, 48.243046538121156)",0836
10343978,Kreuzung zwischen Donauturmstraße und Birneckergasse,16.410329904510736,48.24271020255673,"(16.410329904510736, 48.24271020255673)",0599
10343980,Kreuzung zwischen Sandrockgasse und Donauturmstraße,16.411624786329387,48.24361802014194,"(16.411624786329387, 48.24361802014194)",0599
10343981,Kreuzung zwischen Donauturmstraße und Brigittenauer Brücke,16.406037104754198,48.241360263551606,"(16.406037104754198, 48.241360263551606)",0836
10343982,Kreuzung zwischen Am Donaupark und Wallenberggasse,16.40820557006204,48.23533722279237,"(16.40820557006204, 48.23533722279237)",0599
10343984,Kreuzung auf Bruckhaufner Hauptstraße,16.405297374691205,48.24159811615794,"(16.405297374691205, 48.24159811615794)",0836
10343985,Kreuzung auf Donauturmstraße,16.405108874560014,48.241274194749046,"(16.405108874560014, 48.241274194749046)",0599
10343986,Kreuzung auf Donauturmstraße,16.404398261985026,48.24126393946109,"(16.404398261985026, 48.24126393946109)",0599
10343987,Kreuzung auf Friedstraße,16.403421749077506,48.24165171324708,"(16.403421749077506, 48.24165171324708)",0836
10343988,Kreuzung zwischen Donauturmstraße und Am Donaupark,16.402813990511632,48.24115048684563,"(16.402813990511632, 48.24115048684563)",0599
10343989,Kreuzung zwischen Leonard-Bernstein-Straße und Donau-City-Straße,16.410216520483203,48.235137391472875,"(16.410216520483203, 48.235137391472875)",0599
10343997,Kreuzung auf Brigittenauer Brücke,16.40084470744715,48.24007123741817,"(16.40084470744715, 48.24007123741817)",0272
10343998,Kreuzung auf Brigittenauer Brücke,16.403800855804228,48.24048118452003,"(16.403800855804228, 48.24048118452003)",0599
10344002,Kreuzung auf Grünbrücke Donaupark,16.406212193705688,48.23617341489293,"(16.406212193705688, 48.23617341489293)",0599
10344003,Kreuzung zwischen Wallenberggasse und Grünbrücke Donaupark,16.40709554447031,48.236573701656646,"(16.40709554447031, 48.236573701656646)",0599
10344004,Kreuzung zwischen Aristides-de-Sousa-Mendes-Promenade und Gilberto-Bosques-Promenade,16.41205954984946,48.236177079322665,"(16.41205954984946, 48.236177079322665)",0599
10344005,Kreuzung zwischen Wagramer Straße und Erzherzog-Karl-Straße und Franz-Loidl-Straße,16.430116200987033,48.23933579938923,"(16.430116200987033, 48.23933579938923)",1175
10344007,Kreuzung zwischen Wagramer Straße und Eiswerkstraße,16.423487840624052,48.235735465581214,"(16.423487840624052, 48.235735465581214)",0160
10344008,Kreuzung zwischen Wagramer Straße und Arbeiterstrandbadstraße und Fischerstrand,16.425287597522257,48.236702256272416,"(16.425287597522257, 48.236702256272416)",0160
10344009,Kreuzung zwischen Kagraner Brücke und Wagramer Straße und An der oberen Alten Donau und Florian-Berndl-Gasse,16.429059162333303,48.23874718396258,"(16.429059162333303, 48.23874718396258)",1175
10344010,Kreuzung zwischen Wagramer Straße und Hochwaldweg,16.431785758435975,48.2402305075869,"(16.431785758435975, 48.2402305075869)",1175
10344011,Kreuzung zwischen An der oberen Alten Donau und Cherubinistraße,16.42494667064948,48.24237510343167,"(16.42494667064948, 48.24237510343167)",1175
10344012,Kreuzung zwischen An der oberen Alten Donau und Schlenthergasse,16.425822203694086,48.2414072364806,"(16.425822203694086, 48.2414072364806)",1175
10344013,Kreuzung zwischen Donizettiweg und Schlenthergasse,16.428573218646864,48.24287298185105,"(16.428573218646864, 48.24287298185105)",1175
10344014,Kreuzung zwischen Donizettiweg und Brachelligasse,16.430139344836427,48.242266218335246,"(16.430139344836427, 48.242266218335246)",1175
10344015,Kreuzung zwischen An der oberen Alten Donau und Anton-Sattler-Gasse,16.427787765712853,48.23978607319584,"(16.427787765712853, 48.23978607319584)",1175
10344016,Kreuzung zwischen Anton-Sattler-Gasse und Donizettiweg,16.431473168474007,48.24175820129306,"(16.431473168474007, 48.24175820129306)",1175
10344017,Kreuzung zwischen Gmarchhaufenstraße und Hochwaldweg,16.43262694207403,48.239541265046675,"(16.43262694207403, 48.239541265046675)",0400
10344018,Kreuzung zwischen Erzherzog-Karl-Straße und Prixgasse,16.431672904672514,48.238706328921445,"(16.431672904672514, 48.238706328921445)",0400
10344019,Kreuzung zwischen Erzherzog-Karl-Straße und Seerosenweg,16.432584831825412,48.23834577047398,"(16.432584831825412, 48.23834577047398)",0400
10344020,Kreuzung zwischen Florian-Berndl-Gasse und Prixgasse,16.43058723324184,48.237878379048276,"(16.43058723324184, 48.237878379048276)",0051
10344021,Kreuzung zwischen Florian-Berndl-Gasse und Promenadestraße und Argonautenstraße,16.432529628319173,48.23622546523501,"(16.432529628319173, 48.23622546523501)",0051
10344022,Kreuzung zwischen Florian-Berndl-Gasse und Argonautenstraße,16.432224216490663,48.23611386824272,"(16.432224216490663, 48.23611386824272)",0051
10344024,Kreuzung zwischen Arbeiterstrandbadstraße und Kratochwjlestraße,16.42405382365887,48.23773966977377,"(16.42405382365887, 48.23773966977377)",0599
10344025,Kreuzung zwischen Kratochwjlestraße und Ateliergasse,16.42159549778327,48.23609408593081,"(16.42159549778327, 48.23609408593081)",0599
10344026,Kreuzung zwischen Wagramer Straße und Nauschgasse,16.422084455818553,48.2349780053227,"(16.422084455818553, 48.2349780053227)",0160
10344027,Kreuzung zwischen Nauschgasse und Eiswerkstraße,16.424639501751763,48.23479367355108,"(16.424639501751763, 48.23479367355108)",0160
10344028,Kreuzung zwischen Fischerstrand und Anglerweg und Fischerweg,16.426107886228333,48.234816351390194,"(16.426107886228333, 48.234816351390194)",0160
10344029,Kreuzung zwischen Wagramer Straße und Kagraner Brücke,16.428393715015186,48.23839452736003,"(16.428393715015186, 48.23839452736003)",0222
10344030,Kreuzung zwischen Wagramer Straße und Donizettiweg,16.43269405318892,48.24071931409479,"(16.43269405318892, 48.24071931409479)",1175
10344031,Kreuzung auf Unbenannte Verkehrsfläche,16.424269803429326,48.238875665093694,"(16.424269803429326, 48.238875665093694)",0599
10344032,Kreuzung zwischen Franz-Loidl-Straße und Brachelligasse,16.427731138668005,48.24094124879364,"(16.427731138668005, 48.24094124879364)",1175
10344033,Kreuzung zwischen Anton-Sattler-Gasse und Franz-Loidl-Straße,16.428664553857608,48.24026854253191,"(16.428664553857608, 48.24026854253191)",1175
10344034,Ende Unbenannte Verkehrsfläche,16.424846568236283,48.23862179661706,"(16.424846568236283, 48.23862179661706)",0599
10344035,Kreuzung zwischen Arbeiterstrandbadstraße und Unbenannte Verkehrsfläche,16.423552316382867,48.23814699329632,"(16.423552316382867, 48.23814699329632)",0599
10344036,Kreuzung zwischen Arbeiterstrandbadstraße und Unbenannte Verkehrsfläche,16.421583234629082,48.2396560943878,"(16.421583234629082, 48.2396560943878)",0599
10344037,Kreuzung auf Arbeiterstrandbadstraße,16.419513728764862,48.24073173557587,"(16.419513728764862, 48.24073173557587)",0599
10344040,Kreuzung zwischen Wagramer Straße und Anglerweg,16.42440597692517,48.23623023266593,"(16.42440597692517, 48.23623023266593)",0160
10344041,Kreuzung zwischen Kratochwjlestraße und Unbenannte Verkehrsfläche,16.42307862258914,48.2372228118654,"(16.42307862258914, 48.2372228118654)",0599
10344042,Kreuzung zwischen Eiswerkstraße und Fischerweg,16.4250744956054,48.23444295552015,"(16.4250744956054, 48.23444295552015)",0160
10344043,Kreuzung auf An der oberen Alten Donau,16.428162493868903,48.23948218328854,"(16.428162493868903, 48.23948218328854)",1175
10344044,Kreuzung zwischen Rehlackenweg und Prixgasse,16.431212253418305,48.23826147853481,"(16.431212253418305, 48.23826147853481)",0051
10344045,Kreuzung zwischen An der unteren Alten Donau und Florian-Berndl-Gasse,16.430389841714007,48.238003461620785,"(16.430389841714007, 48.238003461620785)",0051
10344048,Kreuzung zwischen Siebeckstraße und Dr.-Adolf-Schärf-Platz und Anton-Sattler-Gasse,16.432859420098005,48.24313152229456,"(16.432859420098005, 48.24313152229456)",0008
10344049,Kreuzung zwischen Anton-Sattler-Gasse und Donizettiweg,16.431117370339127,48.24188917729044,"(16.431117370339127, 48.24188917729044)",1175
10344050,Kreuzung zwischen Anton-Sattler-Gasse und Franz-Loidl-Straße,16.42847327945278,48.240410830664544,"(16.42847327945278, 48.240410830664544)",1175
10344051,Kreuzung zwischen An der oberen Alten Donau und Anton-Sattler-Gasse,16.4275940980936,48.239943326422214,"(16.4275940980936, 48.239943326422214)",1175
10344054,Kreuzung zwischen Franz-Loidl-Straße und Cherubinistraße,16.42536187978356,48.24258682375703,"(16.42536187978356, 48.24258682375703)",1175
10344055,Kreuzung zwischen Franz-Loidl-Straße und Schlenthergasse,16.426491309176004,48.241794472847886,"(16.426491309176004, 48.241794472847886)",1175
10344056,Kreuzung auf Cherubinistraße,16.426117193077527,48.243302315997425,"(16.426117193077527, 48.243302315997425)",1175
10344058,Kreuzung zwischen Wagramer Straße und Donaustadtstraße und Siebeckstraße,16.434645130335486,48.24181475551066,"(16.434645130335486, 48.24181475551066)",1175
10344059,Kreuzung zwischen Donaustadtstraße und Bernoullistraße und Schrötlgasse,16.437419071910455,48.239623210866355,"(16.437419071910455, 48.239623210866355)",0400
10344060,Kreuzung zwischen Donaustadtstraße und Arminenstraße,16.439414551385486,48.23829367828368,"(16.439414551385486, 48.23829367828368)",0400
10344061,Kreuzung auf Wagramer Straße,16.43376134252897,48.24129004116732,"(16.43376134252897, 48.24129004116732)",1175
10344063,Kreuzung zwischen Wintzingerodestraße und Maurichgasse und Lampaweg,16.439985720783596,48.242902515254485,"(16.439985720783596, 48.242902515254485)",0159
10344064,Kreuzung zwischen Lenkgasse und Portnergasse und Carl-Schlechter-Weg,16.44298130982672,48.24318221177054,"(16.44298130982672, 48.24318221177054)",0159
10344065,Kreuzung zwischen Dr.-Adolf-Schärf-Platz und Anton-Sattler-Gasse und Siebeckstraße,16.433290341248824,48.242899022873345,"(16.433290341248824, 48.242899022873345)",1175
