id,STREET_NAME,NODE_FROM,NODE_TO,DISTRICT,DISTANCE,SPEED,TRAVEL_TIME,STREET_TYPE,AREA_FROM,AREA_TO
"(10345987, 10345945)",Nesselgasse,10345987,10345945,17,101.818937075898,30,12.218272449107761,local-street,0652,0652
"(10352967, 10352927)",Lainzer Straße,10352967,10352927,13,91.229415291756,30,10.94752983501072,local-street,1144,1144
"(10343396, 10343407)",Klampfelberggasse,10343396,10343407,17,161.468130560291,30,19.376175667234918,local-street,0275,0275
"(10346241, 10344951)",Simon-Denk-Gasse,10346241,10344951,09,145.706271958308,30,17.484752634996962,local-street,0664,0695
"(10351035, 10351169)",Mariahilfer Straße,10351035,10351169,06,129.467479260373,50,9.321658506746857,main-street,0100,0100
"(10343881, 10345010)",Universumstraße,10343881,10345010,20,144.474553913537,30,17.33694646962444,local-street,0683,0683
"(10344654, 10344651)",Scheibenbergstraße,10344654,10344651,18,84.667542981196,50,6.096063094646111,main-street,0776,0517
"(10342358, 10342367)",Fingerhutweg,10342358,10342367,22,152.593272017606,30,18.31119264211272,local-street,1312,1312
"(10344255, 10344256)",Schrebergasse,10344255,10344256,22,171.575571031272,30,20.58906852375264,local-street,0223,0223
"(10355543, 10355544)",Burgenlandgasse,10355543,10355544,10,71.15235608101,30,8.5382827297212,local-street,0756,0756
"(10353480, 10353479)",Davidgasse,10353480,10353479,10,87.860260727129,50,6.325938772353289,main-street,0825,1169
"(10346816, 10346885)",Am Bahnhof,10346816,10346885,22,62.953812054401,50,4.5326744679168725,main-street,0848,0848
"(10349245, 10349239)",Bensasteig,10349245,10349239,14,129.241500604549,30,15.50898007254588,local-street,0131,0371
"(10353844, 10395360)",Unbenannte Verkehrsfläche,10353844,10395360,11,30.832207186642,30,3.6998648623970407,local-street,0806,0806
"(10353769, 10353751)",Bienenweg,10353769,10353751,11,140.222248041425,30,16.826669764971,local-street,0806,0806
"(10345806, 10344538)",Braungasse,10345806,10344538,17,189.22356323874,30,22.7068275886488,local-street,0180,0393
"(10340759, 10340724)",Kantnergasse,10340759,10340724,21,16.731526222272,30,2.00778314667264,local-street,1354,1354
"(10339875, 10339675)",Kaingasse,10339875,10339675,21,313.706575239205,30,37.6447890287046,local-street,1199,1199
"(10340610, 10340623)",Autokaderstraße,10340610,10340623,21,97.257582459836,30,11.67090989518032,local-street,0569,0569
"(10354880, 10354879)",Neu Albern,10354880,10354879,11,43.509330362731,30,5.221119643527721,local-street,1123,1299
"(10346216, 10346307)",Rummelhardtgasse,10346216,10346307,09,79.98521630064,30,9.5982259560768,local-street,0718,0718
"(10340287, 10340288)",Achardgasse,10340287,10340288,21,297.414485251808,30,35.68973823021696,local-street,1114,1114
"(10351937, 10351936)",Hietzinger Hauptstraße,10351937,10351936,13,130.451441825364,50,9.392503811426208,main-street,0300,0300
"(10343305, 10343284)",Ziegelhofstraße,10343305,10343284,22,36.255647627139,30,4.35067771525668,local-street,0853,0853
"(10345696, 10345697)",Ulmenstraße,10345696,10345697,14,244.551907732409,30,29.34622892788908,local-street,1189,1189
"(10463950, 18985685)",Zirbenweg,10463950,18985685,22,102.154280790198,30,12.25851369482376,local-street,0853,0853
"(10344467, 10344528)",Zwerngasse,10344467,10344528,17,240.36098320863,30,28.843317985035597,local-street,0275,1132
"(10347260, 10347242)",Stammhausstraße,10347260,10347242,14,75.50101050907,30,9.0601212610884,local-street,0032,0032
"(10349732, 10349731)",Kandlgasse,10349732,10349731,07,99.885344426748,30,11.98624133120976,local-street,0638,0639
"(10354539, 10354532)",Hebbelplatz,10354539,10354532,10,33.599286122384,30,4.03191433468608,local-street,0980,0980
"(10352858, 10352859)",Versorgungsheimstraße,10352858,10352859,13,42.962304204029,30,5.15547650448348,local-street,0016,0337
"(10348198, 10348199)",Rosenbursenstraße,10348198,10348199,01,98.854417821621,30,11.862530138594519,local-street,1056,1249
"(10351021, 18797178)",Neubaugürtel,10351021,18797178,07,60.739656183882,50,4.373255245239504,main-street,0799,1324
"(10348936, 10348941)",Podlahagasse,10348936,10348941,22,25.493416927525,30,3.0592100313030004,local-street,1363,1363
"(10343842, 10343830)",Marchfeldstraße,10343842,10343830,20,134.997255876697,50,9.719802423122186,main-street,0102,0102
"(18810114, 10352696)",Unbenannte Verkehrsfläche,18810114,10352696,02,130.386714986745,30,15.6464057984094,local-street,0915,1130
"(10343419, 10344451)",Wildweg,10343419,10344451,17,140.303440444783,30,16.83641285337396,local-street,0710,0710
"(10352085, 10352084)",Rauchfangkehrergasse,10352085,10352084,15,135.83339786333,30,16.300007743599597,local-street,0802,1023
"(10340299, 10340014)",Salomongasse,10340299,10340014,21,301.171661618688,30,36.140599394242564,local-street,0910,0910
"(10339917, 10339912)",Roggegasse,10339917,10339912,21,261.924977634229,30,31.43099731610748,local-street,1197,1197
"(10344286, 10344275)",Cizekplatz,10344286,10344275,22,23.562977914997,30,2.82755734979964,local-street,0223,0223
"(10356657, 10356661)",Steinergasse,10356657,10356661,23,72.948399584077,30,8.75380795008924,local-street,0924,0924
"(10356178, 10356126)",Otto-Mauer-Gasse,10356178,10356126,23,63.717961177836,30,7.64615534134032,local-street,1043,1043
"(10342132, 10342109)",Rubingasse,10342132,10342109,21,136.135498603758,30,16.33625983245096,local-street,0434,0434
"(10348855, 18824766)",Habe-die-Ehre-Gasse,10348855,18824766,22,58.825921792242,30,7.05911061506904,local-street,1323,1323
"(10355106, 10355070)",Tullnertalgasse,10355106,10355070,23,31.04115467716,30,3.7249385612591994,local-street,1009,1009
"(10342549, 10341624)",Stefan-Esders-Platz,10342549,10341624,19,133.129563336821,30,15.975547600418523,local-street,1066,1066
"(10355676, 10355674)",Pantucekgasse,10355676,10355674,11,109.320187229994,50,7.87105348055957,main-street,0354,0354
"(10342579, 18843186)",Kliergasse,10342579,18843186,19,101.792625194243,30,12.21511502330916,local-street,0055,0055
"(10353979, 10353978)",Kardinal-Piffl-Gasse,10353979,10353978,13,112.936148098664,30,13.552337771839682,local-street,1037,1037
"(10345100, 10345082)",Nordwestbahnstraße,10345100,10345082,02,137.437100758998,50,9.895471254647857,main-street,0350,0350
"(10347517, 10347494)",Arnethgasse,10347517,10347494,16,80.991011886182,30,9.718921426341838,local-street,0005,0005
"(10354802, 10355575)",Simmeringer Hauptstraße,10354802,10355575,11,154.440797660076,50,11.119737431525472,main-street,1291,1291
"(10352312, 10352432)",Kliebergasse,10352312,10352432,05,79.335934422698,50,5.712187278434256,main-street,0156,0810
"(10344277, 10344278)",Gerstmayerweg,10344277,10344278,22,64.732140408445,30,7.767856849013401,local-street,0223,0629
"(10342638, 10342637)",Weinberggasse,10342638,10342637,19,101.197594462517,30,12.14371133550204,local-street,0837,0837
"(10355523, 10355522)",Steinschötelgasse,10355523,10355522,10,103.191640695711,30,12.38299688348532,local-street,1170,1170
"(10344897, 10344895)",Treustraße,10344897,10344895,20,86.866473980229,30,10.42397687762748,local-street,0239,0239
"(10355706, 10355705)",Brühlgasse,10355706,10355705,11,208.002845735424,30,24.96034148825088,local-street,0728,0728
"(10354119, 10354121)",Kugygasse,10354119,10354121,13,37.506611559091,30,4.500793387090921,local-street,0938,0938
"(10343463, 10343445)",Hawelgasse,10343463,10343445,18,96.207640841307,30,11.544916900956839,local-street,1326,1326
"(18819273, 18819270)",Unter der Kirche,18819273,18819270,11,10.227787919232,50,0.7364007301847039,main-street,0018,0018
"(10345811, 10345812)",Kainzgasse,10345811,10345812,17,50.255184380608,30,6.030622125672959,local-street,1252,1252
"(10347948, 10347947)",Florianigasse,10347948,10347947,08,78.050928520534,30,9.36611142246408,local-street,0684,0684
"(10347039, 10347040)",Wichnergasse,10347039,10347040,22,270.816292858349,30,32.49795514300188,local-street,0850,0850
"(18001417, 18001418)",Burgring,18001417,18001418,01,74.309194250877,50,5.350261986063144,main-street,0133,0133
"(10352311, 10352424)",Wiedner Hauptstraße,10352311,10352424,05,129.49613575199,50,9.323721774143282,main-street,0922,0890
"(10344440, 10344483)",Heuberggasse,10344440,10344483,17,31.929153217637,30,3.831498386116439,local-street,0983,0983
"(10342092, 10342093)",Carminweg,10342092,10342093,21,129.01185885681,30,15.481423062817202,local-street,0981,0981
"(10351948, 10351918)",Kupelwiesergasse,10351948,10351918,13,69.941104635799,30,8.392932556295879,local-street,0313,0313
"(10346220, 10346221)",Schwarzspanierstraße,10346220,10346221,09,92.779457041555,50,6.680120906991959,main-street,0715,0577
"(10351901, 10351900)",Josef-Gangl-Gasse,10351901,10351900,13,28.943730547782,30,3.47324766573384,local-street,0391,1337
"(10346570, 10346520)",Praterstern,10346570,10346520,02,134.913784212753,30,16.18965410553036,local-street,1067,1067
"(10345562, 10345560)",Schafflerhofstraße,10345562,10345560,22,142.416837926903,30,17.090020551228363,local-street,0850,0850
"(10343309, 10343286)",An der Neurisse,10343309,10343286,22,200.245177227655,30,24.0294212673186,local-street,0853,0853
"(18784747, 18784694)",Frenkel-Brunswik-Gasse,18784747,18784694,22,98.333434886126,30,11.80001218633512,local-street,0761,0761
"(10352002, 10350884)",Nisselgasse,10352002,10350884,14,184.794088221198,50,13.305174351926256,main-street,0305,1165
"(10353342, 10353341)",Dampfgasse,10353342,10353341,10,94.540202465259,30,11.344824295831081,local-street,0316,0316
"(10344527, 10344562)",Naaffgasse,10344527,10344562,18,39.830519560764,30,4.77966234729168,local-street,1326,1326
"(10350356, 10350358)",Tulipanenweg,10350356,10350358,22,91.853187847106,30,11.022382541652721,local-street,0789,0789
"(10473706, 18787426)",Radweg Harthausergasse,10473706,18787426,12,53.96911436622,30,6.4762937239464,local-street,1184,1184
"(18008121, 10343051)",Prandaugasse,18008121,10343051,22,199.579665058136,30,23.94955980697632,local-street,1124,0008
"(10350561, 10350546)",Seuttergasse,10350561,10350546,13,86.186837442198,30,10.342420493063761,local-street,1350,1350
"(10354589, 10354590)",Absberggasse,10354589,10354590,10,203.658829189933,50,14.663435701675173,main-street,0323,1021
"(10339794, 10339827)",Friedrich-Manhart-Straße,10339794,10339827,21,103.400966275273,30,12.408115953032762,local-street,0007,0007
"(10355925, 10355831)",Am Spiegeln,10355925,10355831,23,110.147679010131,30,13.217721481215719,local-street,0766,0766
"(10349299, 10349389)",Steinbruchstraße,10349299,10349389,14,139.118664412856,30,16.69423972954272,local-street,1108,1108
"(10348342, 10348350)",Lichtenauergasse,10348342,10348350,02,60.90648349269,30,7.308778019122799,local-street,1279,1279
"(10351063, 10351061)",Stumpergasse,10351063,10351061,06,168.29229902939,30,20.1950758835268,local-street,0799,0799
"(10343856, 10343858)",Leithastraße,10343856,10343858,20,162.078052885179,30,19.44936634622148,local-street,0628,0628
"(10342800, 10342801)",Mooslackengasse,10342800,10342801,19,139.33133766587,30,16.7197605199044,local-street,0619,1269
"(10355046, 10354997)",Brammergasse,10355046,10354997,13,163.190059950059,30,19.58280719400708,local-street,1005,1005
"(10343174, 18890211)",Kagraner Platz,10343174,18890211,22,32.600301904584,50,2.3472217371300483,main-street,0009,0009
"(10350360, 10350361)",Naufahrtweg,10350360,10350361,22,51.06946156741,30,6.128335388089201,local-street,0789,0789
"(10346181, 10346163)",Theresiengasse,10346181,10346163,18,142.683403982287,30,17.122008477874434,local-street,1254,1254
"(10343285, 10447981)",Pichlgasse,10343285,10447981,22,153.489200213296,30,18.418704025595517,local-street,0853,0853
"(10352248, 10352249)",Fockygasse,10352248,10352249,12,84.476843271312,30,10.13722119255744,local-street,0386,0386
"(10342965, 10342966)",Arbeiterstrandbadstraße,10342965,10342966,21,95.605619533631,30,11.472674344035719,local-street,0590,0590
"(10343199, 10343200)",Pogrelzstraße,10343199,10343200,22,246.036565896224,30,29.52438790754688,local-street,0504,0504
"(10339678, 10448083)",Untere Sätzen,10339678,10448083,21,124.701446686332,30,14.964173602359839,local-street,1199,1199
"(10350455, 10350456)",Lobaubrücke,10350455,10350456,22,33.055042024216,30,3.9666050429059196,local-street,0132,0132
"(10344939, 10344934)",Löblichgasse,10344939,10344934,09,161.075490182702,30,19.32905882192424,local-street,1364,1055
"(10345357, 10345341)",Genochplatz,10345357,10345341,22,88.576506396175,50,6.3775084605246,main-street,0487,0487
"(10349346, 10349344)",Wawragasse,10349346,10349344,14,51.042102982217,30,6.12505235786604,local-street,1222,1222
"(10348826, 10479354)",Lannesstraße,10348826,10479354,22,240.117255114274,30,28.814070613712882,local-street,0761,1212
"(10345839, 10387419)",Baumeistergasse,10345839,10387419,16,29.1946006486,30,3.5033520778320004,local-street,0822,0822
"(10343103, 10343085)",Eugen-Bormann-Gasse,10343103,10343085,22,127.899182839093,30,15.347901940691159,local-street,0009,0009
"(10344665, 10344660)",Alsegger Straße,10344665,10344660,18,75.180997825794,30,9.02171973909528,local-street,0610,0610
"(10348359, 10348360)",Hauptallee,10348359,10348360,02,72.893749095698,30,8.747249891483762,local-street,0539,0539
"(10348676, 10348677)",Zillbauerplatz,10348676,10348677,22,27.839454328078,30,3.34073451936936,local-street,0789,0789
"(10341782, 10341747)",Hammerschmidtgasse,10341782,10341747,19,137.398535656402,30,16.48782427876824,local-street,0087,0087
"(10348756, 10348779)",Vinzenz-Hauschka-Gasse,10348756,10348779,22,52.25262240167,30,6.270314688200401,local-street,1016,1016
"(10345773, 10345772)",Jenschikweg,10345773,10345772,17,156.893642968464,30,18.82723715621568,local-street,0983,0983
"(10353455, 10353475)",Jagdgasse,10353455,10353475,10,82.677664773755,30,9.9213197728506,local-street,0877,0877
"(10357081, 10357080)",Untere Kaistraße,10357081,10357080,10,74.606291657492,30,8.952754998899039,local-street,1266,1266
"(10351566, 10351517)",Aspangstraße,10351566,10351517,03,141.401292722316,30,16.96815512667792,local-street,1201,1327
"(18819026, 18819006)",Eichelhofweg,18819026,18819006,19,40.853742651345,30,4.9024491181614005,local-street,1115,1115
"(10339767, 10339653)",In den Gabrissen,10339767,10339653,21,122.092641702725,30,14.651117004326998,local-street,0287,0287
"(18817388, 10343007)",Langer Mühlschüttelsteg,18817388,10343007,21,36.04515973108,30,4.3254191677296,local-street,0590,0590
"(10344752, 10344753)",Sternwartestraße,10344752,10344753,18,133.082349250864,30,15.969881910103679,local-street,0735,0735
"(10340673, 10340680)",Winkeläckerweg,10340673,10340680,21,26.689065427229,30,3.2026878512674797,local-street,0570,0570
"(10348959, 10347066)",Greta-Kraus-Weg,10348959,10347066,22,112.612477343791,30,13.513497281254919,local-street,1020,1020
"(10459534, 10345144)",Taborstraße,10459534,10345144,02,149.901729915727,30,17.988207589887242,local-street,1067,1067
"(10354442, 10354443)",Neilreichgasse,10354442,10354443,10,133.761249618169,30,16.05134995418028,local-street,0969,0969
"(10344925, 10344915)",Badgasse,10344925,10344915,09,149.852584626161,30,17.98231015513932,local-street,0695,0695
"(10349427, 10347488)",Roseggergasse,10349427,10347488,16,101.096552861551,30,12.13158634338612,local-street,0373,0284
"(18795949, 10344455)",Promenadegasse,18795949,10344455,17,236.753075740214,30,28.410369088825686,local-street,0042,0042
"(10342944, 10343017)",Prießnitzgasse,10342944,10343017,21,25.414207251571,30,3.04970487018852,local-street,0038,0038
"(10354391, 10354401)",Bernhardtstalgasse,10354391,10354401,10,113.958210295914,30,13.67498523550968,local-street,0320,0320
"(10346047, 10346034)",Wattgasse,10346047,10346034,16,100.044268155753,50,7.2031873072142165,main-street,0144,0294
"(10340254, 10340265)",Ruthnergasse,10340254,10340265,21,83.641426970515,50,6.02218274187708,main-street,1273,0602
"(10346099, 10346070)",Schulgasse,10346099,10346070,18,103.640091739262,30,12.436811008711441,local-street,0107,0484
"(10399552, 10351096)",Oskar-Werner-Platz,10399552,10351096,06,12.213614924809,30,1.4656337909770802,local-street,0799,0799
"(10355771, 10354923)",Lindgrabengasse,10355771,10354923,23,178.543252038169,30,21.425190244580282,local-street,1302,1302
"(10344924, 10344914)",Wiesengasse,10344924,10344914,09,132.540416613699,30,15.904849993643877,local-street,0483,0483
"(10345995, 10345994)",Hernalser Hauptstraße,10345995,10345994,17,93.147954909951,50,6.7066527535164715,main-street,0364,0364
"(10349297, 10349319)",Schinaweisgasse,10349297,10349319,14,311.148294897214,30,37.33779538766568,local-street,1222,1222
"(10350277, 10351597)",Drorygasse,10350277,10351597,03,56.268131300921,30,6.75217575611052,local-street,0092,0092
"(10348244, 10348246)",Schulerstraße,10348244,10348246,01,43.860177311546,50,3.1579327664313124,main-street,0867,0867
"(10345560, 10345553)",Schafflerhofstraße,10345560,10345553,22,174.579165451567,30,20.94949985418804,local-street,0850,0850
"(10350664, 10350665)",Mantlergasse,10350664,10350665,13,97.077387191889,30,11.64928646302668,local-street,1154,1154
"(10343927, 10343928)",Donaueschingenstraße,10343927,10343928,20,60.594915417171,50,4.362833910036312,main-street,0138,0138
"(18900547, 18900550)",Rohrdurchlass in der Klausen,18900547,18900550,23,14.67663398261,30,1.7611960779132,local-street,0413,0413
"(10346560, 10346468)",Tethysgasse,10346560,10346468,02,37.535443393665,30,4.5042532072398,local-street,0293,0293
"(10347644, 10347634)",Wichtelgasse,10347644,10347634,16,101.605404431919,30,12.192648531830281,local-street,0458,0458
"(10343838, 10343856)",Leithastraße,10343838,10343856,20,58.056800127252,30,6.966816015270239,local-street,0736,0628
"(18814012, 10352565)",Landstraßer Gürtel,18814012,10352565,03,183.844799162024,30,22.06137589944288,local-street,0153,0153
"(18898254, 10346661)",Nordportalstraße,18898254,10346661,02,172.737548110595,30,20.7285057732714,local-street,0539,0539
"(10339746, 10339747)",Hagenbrunner Straße,10339746,10339747,21,121.807036729015,30,14.616844407481798,local-street,1264,1264
"(10354762, 10354740)",Hasenleitengasse,10354762,10354740,11,105.168181088562,50,7.572109038376461,main-street,0302,0302
"(10347285, 10347320)",Bründlsteig,10347285,10347320,14,32.544755841956,30,3.905370701034719,local-street,0032,0032
"(10348516, 10348483)",Südportalstraße,10348516,10348483,02,104.513660115896,30,12.54163921390752,local-street,1013,1013
"(10351288, 10351286)",Margaretenplatz,10351288,10351286,05,87.103031860369,50,6.271418293946567,main-street,0906,0906
"(10343767, 10343768)",Reithlegasse,10343767,10343768,19,192.834676506532,30,23.14016118078384,local-street,0713,0401
"(10349920, 10349898)",Getreidemarkt,10349920,10349898,01,86.924692270567,50,6.258577843480824,main-street,1180,0567
"(10351922, 10350769)",Auhofstraße,10351922,10350769,13,81.624635844565,30,9.794956301347801,local-street,1338,1338
"(10353282, 10353281)",Belgradplatz,10353282,10353281,10,91.269722090133,30,10.95236665081596,local-street,0807,0807
"(10346319, 10346320)",Wasagasse,10346319,10346320,09,22.510067192259,30,2.70120806307108,local-street,0577,0577
"(10347297, 10347298)",Alois-Behr-Straße,10347297,10347298,14,113.093223094295,30,13.5711867713154,local-street,0032,0032
"(10344004, 10399547)",Gilberto-Bosques-Promenade,10344004,10399547,22,131.350679391324,30,15.762081526958884,local-street,0599,0599
"(10346095, 10344807)",Leitermayergasse,10346095,10344807,18,85.822334009551,30,10.29868008114612,local-street,0913,0484
"(10340129, 10340095)",Scheydgasse,10340129,10340095,21,109.486679590773,30,13.138401550892759,local-street,0552,0552
"(10352071, 10352059)",Winckelmannstraße,10352071,10352059,15,176.170768674382,50,12.684295344555505,main-street,0994,0994
"(10351786, 10351806)",Stock im Weg,10351786,10351806,13,65.046744621708,30,7.805609354604961,local-street,0391,0391
"(10346514, 10346515)",Mühlfeldgasse,10346514,10346515,02,56.433031752281,50,4.0631782861642325,main-street,0419,0419
"(10353931, 10354907)",Finsterbuschstraße,10353931,10354907,22,1731.108765873,30,207.73305190476,local-street,0132,0132
"(10345874, 10345886)",Rohrergasse,10345874,10345886,16,179.793995104138,30,21.575279412496563,local-street,0822,0822
"(10346384, 10346383)",Leopoldsgasse,10346384,10346383,02,44.372448485184,50,3.194816290933248,main-street,0002,0002
"(10345976, 10346157)",Weidmanngasse,10345976,10346157,17,72.189539760819,30,8.66274477129828,local-street,0276,0651
"(10349403, 10349402)",Maroltingergasse,10349403,10349402,14,129.039922406622,50,9.290874413276782,main-street,0613,0247
"(10394463, 10396691)",Gabriele-Proft-Weg,10394463,10396691,22,58.227021625387,30,6.987242595046441,local-street,0013,0013
"(10341919, 10341918)",Josef-Ruston-Gasse,10341919,10341918,21,59.531880020452,30,7.143825602454241,local-street,0491,0491
"(10347652, 10347651)",Ottakringer Straße,10347652,10347651,16,56.346116882136,50,4.056920415513792,main-street,1263,0632
"(10349278, 10349207)",Niederpointenstraße,10349278,10349207,14,141.290902268804,30,16.95490827225648,local-street,0371,0371
"(10340494, 10477030)",Billergasse,10340494,10477030,19,34.553633666657,30,4.146436039998839,local-street,1115,1115
"(10345067, 10345071)",Karl-Meißl-Straße,10345067,10345071,20,93.885191911472,30,11.266223029376642,local-street,0849,0473
"(10349602, 10349596)",Markgraf-Rüdiger-Straße,10349602,10349596,15,22.949961756589,30,2.7539954107906803,local-street,1104,1104
"(10357319, 10357326)",Basler Gasse,10357319,10357326,23,24.210503888502,30,2.90526046662024,local-street,0869,0869
"(10344112, 10344101)",Schachnerstraße,10344112,10344101,22,163.639920806754,30,19.63679049681048,local-street,0501,0501
"(10340258, 10340283)",Holetschekgasse,10340258,10340283,21,34.077559928386,30,4.08930719140632,local-street,0910,0910
"(10399530, 10399531)",Kurt-Tichy-Gasse,10399530,10399531,10,96.916813682736,30,11.630017641928319,local-street,1266,1266
"(10352191, 10352144)",Sechshauser Straße,10352191,10352144,15,20.184121052842,50,1.453256715804624,main-street,1315,1315
"(10354270, 10354260)",Belghofergasse,10354270,10354260,12,313.052793091696,30,37.56633517100352,local-street,1062,1117
"(10346405, 10346406)",Schiffamtsgasse,10346405,10346406,02,58.546037344722,30,7.02552448136664,local-street,0362,0362
"(10344671, 10344692)",Möhnergasse,10344671,10344692,18,122.234902506676,30,14.668188300801118,local-street,0776,0776
"(10345960, 10345936)",Lacknergasse,10345960,10345936,17,108.771273792493,30,13.05255285509916,local-street,0139,0139
"(18899647, 10351022)",Mariahilfer Straße,18899647,10351022,06,166.762304855746,50,12.006885949613713,main-street,0100,0799
"(10344646, 10344639)",Witthauergasse,10344646,10344639,18,79.973293042726,30,9.596795165127121,local-street,0520,0520
"(10346113, 10346096)",Abt-Karl-Gasse,10346113,10346096,18,93.91566742504,30,11.269880091004799,local-street,0913,0913
"(10346125, 10346124)",Kreuzgasse,10346125,10346124,18,75.766911119039,50,5.4552176005708075,main-street,0653,0453
"(10346825, 10457271)",Langobardenstraße,10346825,10457271,22,43.576064527338,50,3.1374766459683356,main-street,0108,0916
"(10343759, 10343760)",Brigittenauer Lände,10343759,10343760,20,30.913090605495,30,3.7095708726593997,local-street,0496,0496
"(10344715, 10344763)",Gymnasiumstraße,10344715,10344763,18,168.582071134017,50,12.137909121649225,main-street,0474,0816
"(10345635, 10472965)",Königswiesengasse,10345635,10472965,14,79.909239036838,30,9.589108684420559,local-street,1217,1217
"(10340526, 10340527)",Wolsteingasse,10340526,10340527,21,63.284052792869,30,7.59408633514428,local-street,1348,1348
"(10345981, 10345937)",Hernalser Hauptstraße,10345981,10345937,17,79.335008149407,50,5.712120586757304,main-street,0609,1252
"(10356126, 10356129)",Otto-Mauer-Gasse,10356126,10356129,23,156.132424904135,30,18.7358909884962,local-street,1043,1043
"(10349157, 10349105)",Utendorfgasse,10349157,10349105,14,161.732661619231,30,19.40791939430772,local-street,1247,0545
"(18824831, 10351283)",Margaretenstraße,18824831,10351283,05,58.796527791153,50,4.233350000963016,main-street,0833,0833
"(10346618, 10346619)",Jungstraße,10346618,10346619,02,90.069029805395,30,10.808283576647401,local-street,0112,0112
"(18798176, 18798179)",Sonnenweg,18798176,18798179,14,45.514369752582,30,5.46172437030984,local-street,0006,0006
"(10346765, 10346719)",Kirschenalleeweg,10346765,10346719,22,59.985883036794,30,7.19830596441528,local-street,1192,1192
"(10353142, 10353141)",Reschgasse,10353142,10353141,12,52.233947916479,30,6.26807374997748,local-street,0914,0914
"(10354095, 10354094)",Speisinger Straße,10354095,10354094,13,38.804724312577,50,2.7939401505055437,main-street,0152,0152
"(10341044, 10341025)",Unterer Schreiberweg,10341044,10341025,19,12.149002699875,30,1.457880323985,local-street,1134,1134
"(10344121, 10344120)",Elidagasse,10344121,10344120,22,65.060267751842,30,7.807232130221041,local-street,0051,0051
"(10351325, 10351326)",Phorusgasse,10351325,10351326,04,128.018593868143,50,9.217338758506296,main-street,0762,0762
"(10353531, 10353639)",Werkstättenweg,10353531,10353639,11,295.980257691329,30,35.517630922959476,local-street,1320,1320
"(10341761, 10341724)",Zahnradbahnstraße,10341761,10341724,19,113.464315275277,30,13.61571783303324,local-street,0087,0238
"(10346189, 10346180)",Veronikagasse,10346189,10346180,17,74.627244669575,30,8.955269360349002,local-street,0022,0022
"(10353449, 10353467)",Gellertgasse,10353449,10353467,10,67.585182976802,30,8.110221957216242,local-street,1080,1080
"(10345867, 10345859)",Kollburggasse,10345867,10345859,16,119.437820921207,30,14.332538510544838,local-street,0725,0822
"(10345354, 10345401)",Vernholzgasse,10345354,10345401,22,63.093295277122,50,4.542717259952784,main-street,0848,0487
"(10347959, 10347956)",Grillparzerstraße,10347959,10347956,01,72.2874646053,30,8.674495752636,local-street,1188,1188
"(10344775, 10344704)",Gentzgasse,10344775,10344704,18,36.215885921325,50,2.6075437863354,main-street,0604,0604
"(10344022, 10344122)",Florian-Berndl-Gasse,10344022,10344122,22,188.507932136862,30,22.620951856423442,local-street,0051,0051
"(10357470, 10345520)",Cassinonestraße,10357470,10345520,22,269.620225732326,30,32.35442708787912,local-street,0850,0850
"(10343293, 10343294)",Hausfeldstraße,10343293,10343294,22,208.807377128053,50,15.034131153219814,main-street,0853,0853
"(10352791, 10352790)",Jagdschloßgasse,10352791,10352790,13,216.833712101263,30,26.02004545215156,local-street,1143,0391
"(10351041, 10351040)",Zwölfergasse,10351041,10351040,15,71.718692980642,30,8.60624315767704,local-street,0357,0357
"(10356438, 10356439)",Wallagasse,10356438,10356439,11,104.231391269174,30,12.50776695230088,local-street,0893,0893
"(18983375, 18983367)",Hans-Leinkauf-Platz,18983375,18983367,17,32.855066297004,30,3.94260795564048,local-street,0275,0042
"(10354076, 10354011)",Eyslergasse,10354076,10354011,13,115.249316033508,30,13.82991792402096,local-street,1005,1005
"(10352387, 10352364)",Stöbergasse,10352387,10352364,05,97.572088734433,30,11.70865064813196,local-street,1041,0923
"(10356475, 10356462)",Zangerlestraße,10356475,10356462,23,59.524496213022,30,7.142939545562639,local-street,0413,0413
"(18986227, 10341524)",Höhenstraße,18986227,10341524,19,25.223982739537,30,3.02687792874444,local-street,0594,0594
"(10350257, 10350261)",Friedensgasse,10350257,10350261,02,99.075054655943,30,11.889006558713161,local-street,0395,0395
"(10345706, 10345707)",Ammerweg,10345706,10345707,16,18.898424581434,30,2.2678109497720804,local-street,1189,1189
"(10442601, 10355224)",Kirchfeldgasse,10442601,10355224,12,33.283225464819,30,3.9939870557782804,local-street,1129,0030
"(10355103, 10355894)",Wiegelestraße,10355103,10355894,23,216.415630546743,30,25.969875665609162,local-street,0182,0182
"(10348336, 10473057)",Schrottgießergasse,10348336,10473057,02,71.675634443672,50,5.160645679944384,main-street,1331,0446
"(10341365, 10341406)",Wassermanngasse,10341365,10341406,21,108.210951033298,50,7.791188474397456,main-street,0760,0760
"(10340505, 18822126)",Wigandgasse,10340505,18822126,19,46.569990194501,30,5.58839882334012,local-street,1115,1115
"(10351434, 10352454)",Prinz-Eugen-Straße,10351434,10352454,03,167.578809184209,50,12.065674261263048,main-street,1122,0037
"(10343238, 10343239)",Kalmusweg,10343238,10343239,22,193.305209941825,30,23.196625193019006,local-street,0003,0003
"(10349960, 10349963)",Zedlitzgasse,10349960,10349963,01,79.111796405886,50,5.696049341223792,main-street,0661,0661
"(10349933, 10349931)",Plankengasse,10349933,10349931,01,46.108789919196,30,5.533054790303519,local-street,0676,0864
