,coefs
0270,0.13300314276260797
0271,0.1272069593451397
0272,0.042235580105202404
0273,0.12050907845330026
0274,0.06014704250205789
0275,0.1647658713230371
0276,0.176964133898204
0277,0.09260169508250934
0278,0.0801804557562356
0279,0.13385247994037686
0280,0.15032291161501743
0281,0.11206560164762427
0282,0.2578217592599831
0283,0.24813539565449388
0284,0.08538694061394979
0285,0.19796870035139955
0286,0.18928742985965086
0287,0.19365944133330404
0288,0.19227610552784696
0289,0.16428270024586342
0290,0.18785980395329963
0291,0.09436081397616194
0292,0.2025141179162859
0293,0.19697820361505936
0294,0.1264221149453747
0295,0.20581492412243724
0296,0.26090743908854747
0297,0.2255169443670293
0298,0.09779784293751712
0299,0.09286466799370813
0300,0.12090043749377462
0301,0.09613089389233943
0302,0.0694021357153045
0303,0.1367860118505057
0304,0.07547940503174175
0305,0.08268876665749039
0306,0.18950619621961967
0307,0.14295316872816521
0308,0.13738662071486527
0309,0.12364831968054828
0310,0.1640447633920477
0311,0.13507375118241413
0312,0.2007246959593176
0313,0.11802222212182889
0314,0.22582246945639764
0315,0.2156427189388959
0316,0.17328103774039083
0317,0.17622012491798084
0318,0.03892703533665354
0319,0.042463356262117065
0320,0.18921754171429586
0321,0.2974860304028325
0322,0.03
0323,0.0770151338432502
0324,0.25136451727310033
0325,0.18205700446507286
0326,0.07058881106594161
0327,0.2394386798528166
0328,0.11180771589179092
0329,0.061056229060057504
0330,0.23888973736217095
0331,0.07421875428096167
0332,0.23613420712091246
0333,0.18676798510565368
0334,0.0799584451823803
0335,0.0415180879768181
0336,0.1434306443738332
0337,0.1502700859702332
0338,0.09328645144697854
0339,0.08079045642521013
0340,0.10890400825372595
0341,0.04753782294285203
0342,0.12095069629818343
0343,0.2276674253168729
0344,0.13105028981431963
0345,0.10933542460534139
0346,0.29011750555450266
0347,0.17354524575805957
0348,0.19821537897254748
0349,0.20655084884931268
0350,0.18278260466985335
0351,0.13504180120209638
0352,0.15165998839654993
0353,0.14484478275699864
0354,0.06959515420826744
0355,0.09457459866011453
0356,0.03
0357,0.20497282042277418
0358,0.19952622417755178
0359,0.2860543572950612
0360,0.18413772094503236
0361,0.1912833484062696
0362,0.1425084766601385
0363,0.11472094029134099
0364,0.23623586083314405
0365,0.05734521366367469
0366,0.19362950200931223
0367,0.09045238396508576
0368,0.14707326734030524
0369,0.1252772629515035
0370,0.08909636963131774
0371,0.07782078104740224
0372,0.10968099315874799
0373,0.2276454395048846
0374,0.28008769018108376
0375,0.09366589789877489
0376,0.1267738159533998
0377,0.1676751593741111
0378,0.21925379291899574
0379,0.35747453531362533
0380,0.15721651330972772
0381,0.1945151449716328
0382,0.07571437708729833
0383,0.044252930891762986
0384,0.12166846777147225
0385,0.08861993623285741
0386,0.15815099539881483
0387,0.23662543650186027
0388,0.13514597963069094
0389,0.12415835032456951
0390,0.24247907481891895
0391,0.20053879423842902
0392,0.11004796236054888
0393,0.27572116606231223
0394,0.03
0395,0.2118355931839081
0396,0.2674333757153974
0397,0.1605769581848981
0398,0.23645107153719347
0399,0.17589545222614308
0400,0.03
0401,0.1329911738725633
0402,0.25988028168110794
0403,0.12330393846662532
0404,0.10096888117522586
0405,0.12513280512346878
0406,0.18990148514342414
0407,0.0883458289849847
0408,0.09646010364908329
0409,0.11330192726550099
0410,0.22821089591245633
0411,0.11535977865344468
0412,0.18351523195051156
0413,0.14110021267379144
0414,0.11938348967842653
0415,0.17382424541066333
0416,0.22084092749161488
0417,0.1644552191263135
0418,0.12070929635208667
0419,0.17805718380958588
0420,0.21620791534558276
0421,0.17388082363916524
0422,0.143952500156793
0423,0.12481148188439188
0424,0.15274478571341948
0425,0.20633017348944466
0426,0.15652548605689912
0427,0.2160218339505001
0428,0.18921038301426205
0429,0.27257270315158943
0430,0.19095201740105724
0431,0.1434479833875865
0432,0.20671658331115025
0433,0.2422677165065143
0434,0.08047007855908961
0435,0.2362687738604595
0436,0.24719168363000235
0437,0.097484034611125
0438,0.23827611433982535
0439,0.178455090285064
0440,0.1975748288723474
0441,0.10771622472069821
0442,0.2549880195696011
0443,0.1486128760874704
0444,0.05446572608566559
0445,0.08419816514112169
0446,0.17665130474311924
0447,0.11755613164535562
0448,0.06707306191615542
0449,0.27881131563842637
0450,0.2444906735466206
0451,0.06691034827496693
0452,0.1260879938304506
0453,0.1751298314574653
0454,0.18371260929023858
0455,0.24708806783672677
0456,0.24281449305168643
0457,0.15098628698323371
0458,0.21157954330584958
0459,0.17800723579949804
0460,0.16001163564404242
0461,0.18735306288371578
0462,0.19085520175286105
0463,0.23297113774186026
0464,0.2716402123066075
0465,0.23387878000416784
0466,0.10046741264356357
0467,0.09788147400097648
0468,0.15178286049939566
0469,0.13535705839859496
0470,0.19504939729826354
0471,0.1506484281785716
0472,0.10874440487871176
0473,0.2880273975967593
0474,0.1645640245209156
0475,0.18440800645959068
0476,0.23601485260705674
0477,0.0839912598705011
0478,0.19350524345404502
0479,0.19702103626887807
0480,0.06475413798338307
0481,0.21045694151654232
0482,0.169972922017416
0483,0.28658267091224227
0484,0.1776235665747969
0485,0.15827185127692964
0486,0.19837253761320148
0487,0.08650571350820477
0488,0.223863636717154
0489,0.3570863093566249
0490,0.19172141984348887
0491,0.053036050634324663
0492,0.21354621922024308
0493,0.19853096451305227
0494,0.13383609672308838
0495,0.12713521707027953
0496,0.08579804509346495
0497,0.1813742893689835
0498,0.13787304877262907
0499,0.1952277655975089
0500,0.16463671552001943
0501,0.06185795871078214
0502,0.13059876093761613
0503,0.2365690230749441
0504,0.08012894685190705
0505,0.15252398848510818
0506,0.18015374844527787
0507,0.20526990684018845
0508,0.1734815582634354
0509,0.22093410808970923
0510,0.13050562130320714
0511,0.1766523901393462
0512,0.13640062026544586
0513,0.12575680404836176
0514,0.13808165014343265
0515,0.11771560493958445
0516,0.24335720661795346
0517,0.14182679753634608
0518,0.1757281028634762
0519,0.21338170204524506
0520,0.11272798754419742
0521,0.1867706660503241
0522,0.16252257259000474
0523,0.16517975313924646
0524,0.19929169784219852
0525,0.14644204278193373
0526,0.10999852780971234
0527,0.06690049318292342
0528,0.03
0529,0.1106427111911865
0530,0.09212079261832876
0531,0.1594007685451056
0532,0.1760125030833191
0533,0.13458583170277721
0534,0.19285881686998058
0535,0.1945971407396734
0536,0.09777617549736915
0537,0.05826458884379364
0538,0.07911520822633496
0539,0.26714086917102275
0540,0.1519313028938777
0541,0.14527677327356858
0542,0.16093242229500354
0543,0.12252934540781163
0544,0.04548279053146369
0545,0.08473970065399591
0546,0.13575567397066232
0547,0.18582582580115647
0548,0.07356553328007977
0549,0.1301636449747633
0550,0.107957359837231
0551,0.12826138440429516
0552,0.18363446898326763
0553,0.15644832895580102
0554,0.185142851835372
0555,0.10568115041864988
0556,0.13249852598775813
0557,0.11046545701654818
0558,0.22215113517325985
0559,0.11670537458478354
0560,0.14899280842877632
0561,0.18041465396466
0562,0.16952969590911451
0563,0.204230780815885
0564,0.07735309776487129
0565,0.21083278742517278
0566,0.19896006804688857
0567,0.11600007117680469
0568,0.20641584812604366
0569,0.09209897126785209
0570,0.19022634051544526
0571,0.2136986605467075
0572,0.17593080467019337
0573,0.18057227231011672
0574,0.21838364849460143
0575,0.15063055925025295
0576,0.21701552038365218
0577,0.21207015489169911
0578,0.12315789928277349
0579,0.16072964904660936
0580,0.19366554831978672
0581,0.23588790015191952
0582,0.13354391403654056
0583,0.1897258385131685
0584,0.18721242396005333
0585,0.21429552071607214
0586,0.1219460519731035
0587,0.24262119964690632
0588,0.28071580764497917
0589,0.13077104413523308
0590,0.1016987056605374
0591,0.09570293147393324
0592,0.17026900527684605
0593,0.18452286109278127
0594,0.09969129082301575
0595,0.2264800783063129
0596,0.21995394090800977
0597,0.18442036118095256
0598,0.1692891850159439
0599,0.07396793247456174
0600,0.19262611571735494
0601,0.06744690580264455
0602,0.14090763381392665
0603,0.12235680064524888
0604,0.12066982747521025
0605,0.1988996710815959
0606,0.1803401492212238
0607,0.22229343436090135
0608,0.08865762921747831
0609,0.14904124347684305
0610,0.20597691081404318
0611,0.21687957787004394
0612,0.27389054486425274
0613,0.07266429537813765
0614,0.17604355994900237
0615,0.1933123571713516
0616,0.1742193725744226
0617,0.13426254167239618
0618,0.2060397758933802
0619,0.1530332750182718
0620,0.1638372526554479
0621,0.1528885832809583
0622,0.0803128865505865
0623,0.21909779387136763
0624,0.11670189809330253
0625,0.21209225057084366
0626,0.09172923056286496
0627,0.2182791278244616
0628,0.14331255068899118
0629,0.0967810091375859
0630,0.046534574216745915
0631,0.17542168057305627
0632,0.15537845929201213
0633,0.20231128029153977
0634,0.21316925207623685
0635,0.06956961402399378
0636,0.24683886979183634
0637,0.10997533234930242
0638,0.20635543646979282
0639,0.20849901237745966
0640,0.1525677384414405
0641,0.07117456574956624
0642,0.14473670096412466
0643,0.218513673023813
0644,0.18106577974148064
0645,0.10914657480464872
0646,0.22470349231439563
0647,0.18229556874921712
0648,0.1643987316167387
0649,0.17048794923431154
0650,0.053075601286082
0651,0.1529185942728867
0652,0.14562997105947822
0653,0.12413785099133065
0654,0.2429214920021316
0655,0.161767552220254
0656,0.1794523067825073
0657,0.1506795180966386
0658,0.057270671207904765
0659,0.1271760691777008
0660,0.22629332433560503
0661,0.2987557556984697
0662,0.1053875769749046
0663,0.19763431526450156
0664,0.15475379695713984
0665,0.1857840964586328
0666,0.1814606175009593
0667,0.1042757895495147
0668,0.2048581096290325
0669,0.14157626183691263
0670,0.1818788895985317
0671,0.14622281877517274
0672,0.18350627091364474
0673,0.21474548844047023
0674,0.21915867171030762
0675,0.15844943965471764
0676,0.18832274791476106
0677,0.09885657358525388
0678,0.2609708907951414
0679,0.2648425489683566
0680,0.1838467625381681
0681,0.12420699729078329
0682,0.2679906492575038
0683,0.14306563440688977
0684,0.2051085216627762
0685,0.16363168669087863
0686,0.06682886092817392
0687,0.21103551847150234
0688,0.16257918041134037
0689,0.1201229037058518
0690,0.277080825889117
0691,0.10474816190997853
0692,0.1520985983016775
0693,0.15026422532455888
0694,0.21991637310715853
0695,0.2027616651945954
0696,0.14533099901797197
0697,0.17896483105705263
0698,0.16795715327809763
0699,0.08239596997073619
0700,0.11536005684762464
0701,0.15674507510208302
0702,0.11253114215176017
0703,0.13885655035047087
0704,0.03
0705,0.19368791268362415
0706,0.24150283957852567
0707,0.1782729872481651
0708,0.2031976997805525
0709,0.12679432451444037
0710,0.0933151297537004
0711,0.19154370287761124
0712,0.12142749949662092
0713,0.2066018296293174
0714,0.24520254208786757
0715,0.19081045783782477
0716,0.09642994179546147
0717,0.2251756050198367
0718,0.16415042629061477
0719,0.172694057153454
0720,0.20643939805474631
0721,0.19102666609714125
0722,0.19582549247053346
0723,0.15504485288721034
0724,0.16445874246178963
0725,0.08257943511859049
0726,0.1776337758692949
0727,0.20745478328979114
0728,0.20856134021723058
0729,0.1334740179079673
0730,0.1679025358705498
0731,0.06298648687325646
0732,0.22601579770223487
0733,0.24398981884804166
0734,0.12130694294699867
0735,0.16309566714417428
0736,0.17554471860993479
0737,0.09784704863458156
0738,0.12583173360920516
0739,0.03
0740,0.16053091539102132
0741,0.08791923921340866
0742,0.16986900080645315
0743,0.23768235604498422
0744,0.23351541739403928
0745,0.16404135166681727
0746,0.14665232180134063
0747,0.19207965571908478
0748,0.23739764533124774
0749,0.15463871952402106
0750,0.18896982898771228
0751,0.08974651618571586
0752,0.10839970623672007
0753,0.2059741111253216
0754,0.26568350834712035
0755,0.06420364994323711
0756,0.20101003378405402
0757,0.19699197056688225
0758,0.16087466863459043
0759,0.13593537527012767
0760,0.14806241556015562
0761,0.10699156084314114
0762,0.20758403424449653
0763,0.2027564999487846
0764,0.16403447482593275
0765,0.07009091763024336
0766,0.13802209601073273
0767,0.09504755535763514
0768,0.10181865380224266
0769,0.1773227457761666
0770,0.1591320464599446
0771,0.11140428348882454
0772,0.11089569040948925
0773,0.10680499634212033
0774,0.22696437897272728
0775,0.18004889838463312
0776,0.2752599948060995
0777,0.2715621072029697
0778,0.20968675596782252
0779,0.14128383700654623
0780,0.11141348783301461
0781,0.2651260994038643
0782,0.15215807227729874
0783,0.11930418240805288
0784,0.20354300660257127
0785,0.2318371120926735
0786,0.05483170044237759
0787,0.08906972672745186
0788,0.14524298025133256
0789,0.23516102184931606
0790,0.20557219984213865
0791,0.16580705525684153
0792,0.19752565727137825
0793,0.20953788707585017
0794,0.13775821443743924
0795,0.18934821954823655
0796,0.030551489575261916
0797,0.07204809824762747
0798,0.0926421041862203
0799,0.14214209725131355
0800,0.18544416922364496
0801,0.043371748965332954
0802,0.08786893903018926
0803,0.11881511026200801
0804,0.1828828431195535
0805,0.11183283110455827
0806,0.08286613761821111
0807,0.22289424209297354
0808,0.14792892596008636
0809,0.22694056018291994
0810,0.1901862688604792
0811,0.2506503484640311
0812,0.13098785940149824
0813,0.1802374252248067
0814,0.09519716066334964
0815,0.09041740518837588
0816,0.19680896456954325
0817,0.2746280393193829
0818,0.24568062203876737
0819,0.18727881614058436
0820,0.20491431848849415
0821,0.2699721878146326
0822,0.1647702692008932
0823,0.20219205699044665
0824,0.15167743741637088
0825,0.10069743327132528
0826,0.16942305910393549
0827,0.06841025558624049
0828,0.15749164529293838
0829,0.12680760559244877
0830,0.17326045680266958
0831,0.1538457269824977
0832,0.10948152117618899
0833,0.15868551625643537
0834,0.13473548561634913
0835,0.10971836362404024
0836,0.05135074927995855
0837,0.18170583812946653
0838,0.14405250078835993
0839,0.08692087088546835
0840,0.0849325034682315
0841,0.2098235736876073
0842,0.2590133415316384
0843,0.09085695885690319
0844,0.11638374693496373
0845,0.10582324155418667
0846,0.19802555332558347
0847,0.18585817744249283
0848,0.03
0849,0.09716828624018098
0850,0.21971091326436132
0851,0.1954448406487147
0852,0.22692975971053203
0853,0.059816415116239335
0854,0.03
0855,0.17418161658561487
0856,0.15912775928763148
0857,0.06433223910232107
0858,0.22963677947611483
0859,0.17780493266627312
0860,0.1674471202448998
0861,0.14749255016643784
0862,0.29462241339670686
0863,0.21437045835201385
0864,0.23843294477902022
0865,0.1312314165799953
0866,0.13547514509357672
0867,0.23092111201065785
0868,0.12050908661602786
0869,0.04183888496156708
0870,0.061311448746886286
0871,0.11687067959249886
0872,0.10755112218168167
0873,0.1158765497018036
0874,0.11917021392941345
0875,0.268463055828655
0876,0.1685734288190533
0877,0.1831177838864436
0878,0.04574959854989816
0879,0.21429580831357872
0880,0.16906232065470533
0881,0.1955077776748253
0882,0.22781445223270017
0883,0.038377412122227055
0884,0.12549858008168646
0885,0.19644567672675725
0886,0.1939967781744596
0887,0.2574282904616993
0888,0.25598203141373677
0889,0.13111427623755054
0890,0.2563001539539517
0891,0.05599963564285153
0892,0.1117912404535696
0893,0.20519911606731217
0894,0.14442523133734725
0895,0.15982939017623515
0896,0.08384928486678356
0897,0.1593852236749146
0898,0.17988802958165195
0899,0.12083842879313154
0900,0.20649737994099684
0901,0.10934380164266609
0902,0.2482290059475498
0903,0.15549909781303325
0904,0.20148733290846882
0905,0.2106942583615989
0906,0.14643772416937642
0907,0.1537270377242797
0908,0.12408831873919575
0909,0.09403755250573231
0910,0.06829648727513897
0911,0.14345333897438653
0912,0.13302722010128787
0913,0.23152934579747733
0914,0.22961071925530838
0915,0.03
0916,0.10988024852274984
0917,0.1953476824158711
0918,0.24151657053464026
0919,0.1425326400714018
0920,0.20880036899235596
0921,0.19853439823338398
0922,0.23052075743167844
0923,0.2132389914362453
0924,0.13207066603425444
0925,0.247005765458761
0926,0.2657131839470024
0927,0.09182500550070191
0928,0.17262772983401886
0929,0.10046158384825914
0930,0.23196394952636806
0931,0.12212208755271656
0932,0.13556656853171026
0933,0.24952682293523268
0934,0.1478149204190964
0935,0.11901957412310413
0936,0.13147607673919842
0937,0.16914702570035747
0938,0.11486161693977094
0939,0.03
0940,0.15216303476221046
0941,0.1933798751475546
0942,0.11267737207320355
0943,0.22195455556923863
0944,0.19878731118100487
0945,0.15144660881660668
0946,0.07442546735396924
0947,0.15163024071325876
0948,0.1180853787618825
0949,0.15489396588136836
0950,0.21516518688302522
0951,0.1022052498170146
0952,0.06470452597030306
0953,0.11818466366653303
0954,0.13126116726945536
0955,0.03
0956,0.16459420709197842
0957,0.10114129244260522
0958,0.1221301854952376
0959,0.22400004185090489
0960,0.15461965111710665
0961,0.17187620614304044
0962,0.11049000042301269
0963,0.035103258689870145
0964,0.18593429026042665
0965,0.16073786641789162
0966,0.08388011340145182
0967,0.10860383191111572
0968,0.11375405407759244
0969,0.25796103904936857
0970,0.07021924163228614
0971,0.08202734672932557
0972,0.19585349562306753
0973,0.22847869017195208
0974,0.28603011084109997
0975,0.1254848197215699
0976,0.15469577023702488
0977,0.09483282612765899
0978,0.17146709751073272
0979,0.14175829085171798
0980,0.12121225362672358
0981,0.1195938066088159
0982,0.24682902265251125
0983,0.19441313819353367
0984,0.11149153125963915
0985,0.3235173409580374
0986,0.07829350155422696
0987,0.1386233694253765
0988,0.17544032390007647
0989,0.17270675389394613
0990,0.254903488280342
0991,0.03
0992,0.17293811088192565
0993,0.08829108264779187
0994,0.14985059247376617
0995,0.12893446586542695
0996,0.15623817218731592
0997,0.06936499376671673
0998,0.12460742530328493
0999,0.08449655463362449
1000,0.131099095489395
1001,0.16753630105465672
1002,0.03860003591387794
1003,0.03678420045933431
1004,0.09211966257931531
1005,0.20479798913305272
1006,0.15667780226980443
1007,0.180631760126027
1008,0.19491948571897114
1009,0.11603791392324095
1010,0.06236739275935384
1011,0.21602756644919074
1012,0.11945557907945287
1013,0.04973507989033591
1014,0.1869591309749622
1015,0.10610264745975824
1016,0.09798436585371531
1017,0.09345134685271778
1018,0.1836984542354284
1019,0.25111392851917336
1020,0.10968925876620121
1021,0.03
1022,0.1361012175849296
1023,0.07618527838715214
1024,0.2519353243386516
1025,0.12411503971369994
1026,0.16994184421568173
1027,0.13351141792741814
1028,0.1468912461782357
1029,0.22405153752799153
1030,0.07256397418916741
1031,0.1712250565282923
1032,0.12122219635092996
1033,0.12345890712882508
1034,0.12434569597133802
1035,0.21214885250404206
1036,0.10698438009759732
1037,0.23069499565014137
1038,0.07659223193266845
1039,0.11442843514457468
1040,0.12134868307732626
1041,0.15522319927153114
1042,0.052555843770972194
1043,0.04572865481315895
1044,0.09974119608959445
1045,0.03840581198575452
1046,0.10845180774938504
1047,0.1935807008390308
1048,0.03
1049,0.1339051650281701
1050,0.03607166445255952
1051,0.1577910746405405
1052,0.2685016002155591
1053,0.15960859915468872
1054,0.14915828659994476
1055,0.15728242759330927
1056,0.19046705366639938
1057,0.19469984185148204
1058,0.14100563821438197
1059,0.10654434498056928
1060,0.20677445916554738
1061,0.24148315905105935
1062,0.03
1063,0.18561437901349656
1064,0.14021785789125588
1065,0.07301889119046596
1066,0.2527902124523499
1067,0.03
1068,0.145748314272472
1069,0.1607517607133638
1070,0.25820182644950357
1071,0.12896123427713524
1072,0.03
1073,0.12182032151824544
1074,0.1858979063188467
1075,0.24148593209613045
1076,0.1843085930858048
1077,0.22417993078610493
1078,0.27894539781584005
1079,0.08895902405544397
1080,0.09084067143096995
1081,0.10488459309161861
1082,0.10462658895692228
1083,0.18074123337721965
1084,0.20665471030058838
1085,0.1940387964994279
1086,0.18347753505364145
1087,0.19005807406988462
1088,0.23272483591429427
1089,0.03961030790656368
1090,0.19718054687193745
1091,0.2013909956610144
1092,0.10596476246018223
1093,0.14497155308355503
1094,0.07501435084163241
1095,0.1255932519060737
1096,0.09847075611221681
1097,0.11154292695215767
1098,0.20997878092557343
1099,0.13724803442964087
1100,0.08915494891258786
1101,0.16881383779535475
1102,0.16123197135472828
1103,0.10681175220994686
1104,0.19455600415793384
1105,0.08506276203211874
1106,0.11832384532053852
1107,0.10259290270082282
1108,0.15497308473302485
1109,0.11534623879765922
1110,0.19511288463144377
1111,0.17137359295193721
1112,0.30541263980441125
1113,0.03
1114,0.08350452647070722
1115,0.033882969999308774
1116,0.1641805682238514
1117,0.13364638101947088
1118,0.11812112355902736
1119,0.11869600780472592
1120,0.23416149713313014
1121,0.1604069999289891
1122,0.09427298939312952
1123,0.03148017379316969
1124,0.07389171532010147
1125,0.1694623534434518
1126,0.157194364244465
1127,0.15199287631603356
1128,0.17464004867212243
1129,0.06481869444573413
1130,0.05268846462306366
1131,0.25848080034504406
1132,0.10730107147421869
1133,0.1305479657618861
1134,0.061413559481442836
1135,0.19058594465451997
1136,0.11036714326910325
1137,0.20204151707718473
1138,0.24700873035549584
1139,0.08154762481413573
1140,0.1272955720343269
1141,0.30633725671947126
1142,0.03
1143,0.1014884351798828
1144,0.1895910545917888
1145,0.10211349643083245
1146,0.12695609869331384
1147,0.12982691364336132
1148,0.25664310349942654
1149,0.14544236936794352
1150,0.22817247124706383
1151,0.11223819125200475
1152,0.14030510133183904
1153,0.18305210045197687
1154,0.10033572991483275
1155,0.17789137105522024
1156,0.11945896996152042
1157,0.1357352345386912
1158,0.12840026389231465
1159,0.17487087853600555
1160,0.1440634096013815
1161,0.15393071453438956
1162,0.18203940528037818
1163,0.08883323657434114
1164,0.21222730648179264
1165,0.2150635604898255
1166,0.1925257673030804
1167,0.23172338797334097
1168,0.14021377591791623
1169,0.03
1170,0.240253605680966
1171,0.2311680897471373
1172,0.1773838993548977
1173,0.22307845149920513
1174,0.08151793466316073
1175,0.03
1176,0.1372674090207717
1177,0.16846368589013297
1178,0.17272553422399767
1179,0.08997118833895337
1180,0.18232482364375308
1181,0.03
1182,0.12907676963300468
