,coefs
0265,0.2307027902633092
0266,0.133427476344305
0267,0.2059970037832633
0268,0.16393548706013814
0269,0.12619273612061338
0270,0.12960003543910337
0271,0.17934213129189222
0272,0.03
0273,0.13673312833309442
0274,0.07925513109322833
0275,0.10687173066588401
0276,0.19513913908318845
0277,0.13107330028282546
0278,0.09829960051076825
0279,0.10667207314639253
0280,0.17987912166666925
0281,0.16213043627062668
0282,0.22115676304680665
0283,0.23162900887785498
0284,0.12289488004872658
0285,0.20397335967757876
0286,0.1438255130743008
0287,0.08455653396626714
0288,0.16192256047307313
0289,0.15969179134658615
0290,0.15788799746608218
0291,0.10906457560777719
0292,0.2067889581497645
0293,0.2131795067903897
0294,0.0998710232098336
0295,0.20225725889266122
0296,0.1870146677409348
0297,0.13276322469506388
0298,0.10320176551461317
0299,0.0882126564795482
0300,0.0863951335047146
0301,0.11872650185994915
0302,0.060442536477876285
0303,0.27676799059280377
0304,0.11126940931516742
0305,0.07991021547397957
0306,0.12092009510942531
0307,0.1355212760270557
0308,0.10517424615859979
0309,0.2115193287514872
0310,0.2613372769022178
0311,0.12443384626644054
0312,0.22031187407871694
0313,0.09854664865879381
0314,0.21749890451026319
0315,0.19813899900647175
0316,0.19095687361268215
0317,0.1485894189249954
0318,0.03872204622892198
0319,0.03
0320,0.1891722737992641
0321,0.17364017406292714
0322,0.03
0323,0.09966097864372919
0324,0.11514026265334622
0325,0.2361529683715979
0326,0.11402853846857677
0327,0.19263272526312952
0328,0.2112024121767349
0329,0.10497167291580267
0330,0.1650422071425557
0331,0.041065771486638786
0332,0.22782429619847824
0333,0.21951748807531396
0334,0.08535293565403262
0335,0.053006075482254424
0336,0.1260983722023088
0337,0.2531980591657069
0338,0.10661902295684393
0339,0.10850008442419984
0340,0.07564629003237631
0341,0.03959510826685343
0342,0.12552634227467133
0343,0.13342119383017012
0344,0.18544749410357564
0345,0.08711547190519549
0346,0.185422103461663
0347,0.13068252780518644
0348,0.1701151692556238
0349,0.2316037214825479
0350,0.19689990173350144
0351,0.18391746240410836
0352,0.13527268484942684
0353,0.1967122539642313
0354,0.06967573922483902
0355,0.11600292113920914
0356,0.03
0357,0.1833665137368067
0358,0.22249134318669947
0359,0.24754724542456177
0360,0.22147456098212984
0361,0.21923101944341342
0362,0.10726791244589658
0363,0.11563019949869002
0364,0.1934027502891141
0365,0.05415564379295204
0366,0.22400250520300183
0367,0.05258284531706447
0368,0.1701892650418532
0369,0.1070996620151337
0370,0.1123858055868727
0371,0.08088389014627327
0372,0.0900124485775345
0373,0.12099706607334938
0374,0.2491553877243519
0375,0.11060348079688032
0376,0.1431970064354902
0377,0.03
0378,0.19195612455602773
0379,0.25747839672744555
0380,0.22194057529832
0381,0.10497670545409513
0382,0.08779267183374351
0383,0.03976755606484978
0384,0.1144196052218142
0385,0.07900462098519967
0386,0.18591772749570545
0387,0.21674538639096153
0388,0.13887290429949173
0389,0.12290669885902347
0390,0.13072938464906825
0391,0.09837932017216701
0392,0.08490735146007837
0393,0.2012552528510328
0394,0.03
0395,0.20498111262104032
0396,0.26956770721618206
0397,0.15603629929371274
0398,0.14579149755033416
0399,0.14435437556488598
0400,0.03
0401,0.14287745369086574
0402,0.25161113928178525
0403,0.1273217823681057
0404,0.08254694348950684
0405,0.06647944534950309
0406,0.17740272572628266
0407,0.09743143809657602
0408,0.06764345228494943
0409,0.04622689089495781
0410,0.21461550238548316
0411,0.1294539842034522
0412,0.18138684098419924
0413,0.10254502266457986
0414,0.07728170905197182
0415,0.15619895713914755
0416,0.25066770185966114
0417,0.22140828915085928
0418,0.2059130031080478
0419,0.12558892205902134
0420,0.12861517547513576
0421,0.211214635793582
0422,0.1329418617531474
0423,0.1302330716360689
0424,0.15078904494956052
0425,0.21723145770013155
0426,0.16138332623201285
0427,0.14696022137448644
0428,0.19459915893873406
0429,0.2593013207763369
0430,0.1069182081275615
0431,0.1632865578321704
0432,0.1743556384250907
0433,0.16425101475900825
0434,0.11791896164431659
0435,0.2088707568304466
0436,0.12451478865389788
0437,0.03744383670053865
0438,0.19919326078628263
0439,0.16781745678799576
0440,0.2330317178730551
0441,0.07639715739907812
0442,0.21665016495513867
0443,0.13739105844862
0444,0.06065595682494996
0445,0.0732149796671007
0446,0.11163925805534282
0447,0.20688518271214243
0448,0.09136856491692402
0449,0.2524117789085296
0450,0.19436790689931796
0451,0.03
0452,0.11737053288855023
0453,0.1996284033054195
0454,0.16277662127606976
0455,0.28027565138997573
0456,0.20850403542000348
0457,0.1476431708621493
0458,0.15216355571822082
0459,0.11890014048471662
0460,0.19493527589308726
0461,0.23744600211961148
0462,0.14649639746799192
0463,0.20191944670271897
0464,0.2323542616912879
0465,0.2067901969294424
0466,0.12508484936028966
0467,0.06758553141637878
0468,0.12093917501707345
0469,0.18512343492981337
0470,0.12669582688580017
0471,0.16672796652130706
0472,0.1199704029466549
0473,0.14841809911132364
0474,0.1519336124634475
0475,0.14566613644227383
0476,0.26776162368877376
0477,0.07482524184056535
0478,0.09038990337589932
0479,0.16151704970129746
0480,0.06163793417777797
0481,0.17642242669529484
0482,0.2224936881505213
0483,0.20547081197579511
0484,0.17344525915207418
0485,0.10395411447813405
0486,0.20505618520785052
0487,0.07472060201932389
0488,0.1914560403149581
0489,0.23364294659936635
0490,0.11755196510138725
0491,0.06087144394018571
0492,0.14108698654777263
0493,0.19930561427342092
0494,0.1817010045439226
0495,0.22397933368456455
0496,0.08341945336388275
0497,0.12384653869218329
0498,0.1537295690219514
0499,0.19432316998619295
0500,0.10958490227155472
0501,0.05066699841712441
0502,0.13081229528562596
0503,0.18335113778431944
0504,0.05910254170714674
0505,0.1390580365279073
0506,0.10903966056168825
0507,0.16247804685910155
0508,0.23034095247566255
0509,0.16044591318120346
0510,0.1758727505892371
0511,0.14345335365301146
0512,0.10872712717106879
0513,0.29390421257935295
0514,0.14202855217332408
0515,0.11854044301750329
0516,0.1457417844037727
0517,0.1697283165948031
0518,0.09897982896511076
0519,0.22363830187963488
0520,0.26277922739893494
0521,0.2123376147565094
0522,0.07597082170569641
0523,0.22536766867925737
0524,0.19872949579253218
0525,0.14960061145685177
0526,0.1212771226793854
0527,0.06697298778319048
0528,0.03
0529,0.12296103536196351
0530,0.12474636855367544
0531,0.17800878361014782
0532,0.1198307593792474
0533,0.13155810365577367
0534,0.19660901343130796
0535,0.18461990635480346
0536,0.05093203301328485
0537,0.0638901966239477
0538,0.14237806159471897
0539,0.27976289233461715
0540,0.20366458011557945
0541,0.13237574736111077
0542,0.1588944167934274
0543,0.10726527851195565
0544,0.04857036632914201
0545,0.09247125416574162
0546,0.13561693869197342
0547,0.19827587042768824
0548,0.03
0549,0.15831068993927147
0550,0.11379358471529043
0551,0.10827083214197594
0552,0.24584950982536866
0553,0.1583033223972687
0554,0.22884341387189644
0555,0.09410102783883892
0556,0.1129685554028333
0557,0.16277815578224955
0558,0.14414643297334337
0559,0.10053514748381435
0560,0.21337220533473325
0561,0.1766453081139702
0562,0.23975795834052283
0563,0.1577420299054038
0564,0.06142755052017049
0565,0.16934060848118088
0566,0.21324672825101298
0567,0.16030684280778207
0568,0.12256393149709152
0569,0.12463546512156046
0570,0.12560429373522009
0571,0.19887269519403647
0572,0.220743741230568
0573,0.21633738679181186
0574,0.14198839862898302
0575,0.18168311663993764
0576,0.22387863970122132
0577,0.19261095351321994
0578,0.1422971434451678
0579,0.10047220354253802
0580,0.1764223565360131
0581,0.1799102512730491
0582,0.231520749792333
0583,0.15550924325419116
0584,0.19009203425771917
0585,0.20984633319680684
0586,0.10105175681535195
0587,0.17049790815669583
0588,0.1374486656234983
0589,0.12524772568664486
0590,0.12093976001497651
0591,0.1676703689107198
0592,0.11032998089280906
0593,0.22098726851807968
0594,0.06773410142698467
0595,0.23737694092015887
0596,0.18421743243346436
0597,0.2862749105751034
0598,0.15159566681198952
0599,0.059703669134169746
0600,0.1695232541209477
0601,0.08217255683397713
0602,0.13223778433205377
0603,0.10355211957088291
0604,0.1503482942667455
0605,0.20446078810716267
0606,0.2236770475652703
0607,0.2005669425462952
0608,0.09001200890200858
0609,0.14839395191650523
0610,0.16201458383904993
0611,0.19979516235311554
0612,0.22172034088589085
0613,0.10698754554523743
0614,0.21939037703068148
0615,0.11373841657362574
0616,0.13911365878378246
0617,0.14966821333147184
0618,0.1929779449561601
0619,0.11616511325701083
0620,0.13643029869563383
0621,0.22151522248523817
0622,0.07884844398226261
0623,0.19448180086592995
0624,0.09837319480919933
0625,0.11535142247351864
0626,0.13569232759464717
0627,0.1823496927914879
0628,0.14609533141901043
0629,0.08061156114026748
0630,0.044186231438566946
0631,0.2049462671585539
0632,0.13483772108744177
0633,0.16219715313888064
0634,0.20670738172928846
0635,0.0720676030328239
0636,0.18820393915442563
0637,0.14091529113061874
0638,0.23359396010048067
0639,0.1992374189444618
0640,0.16983866328403927
0641,0.06373136353680219
0642,0.11023505393845272
0643,0.22343894653294755
0644,0.2298234521421805
0645,0.10807323581742133
0646,0.2861772203208993
0647,0.1197312496117132
0648,0.08788051338517949
0649,0.13036501383562457
0650,0.07565877292252214
0651,0.2167207161585652
0652,0.10056778648223758
0653,0.08445681506437894
0654,0.24114324960212102
0655,0.1970201391147096
0656,0.12177704579689072
0657,0.13910089957962826
0658,0.03948328262574874
0659,0.10965104418983575
0660,0.21671516862339232
0661,0.2306284434141108
0662,0.11552433717525022
0663,0.18628732417050642
0664,0.18137722150774546
0665,0.18462843779616228
0666,0.19307107757879613
0667,0.1036459523584696
0668,0.19708646677178926
0669,0.13063684210268003
0670,0.17627196947195212
0671,0.12653448346890073
0672,0.1264744145237106
0673,0.20123730623708663
0674,0.16167417394173722
0675,0.13593083320991878
0676,0.20668328903961508
0677,0.10204309858929174
0678,0.243472763278172
0679,0.23849144020631052
0680,0.11719633225821977
0681,0.14679025980864163
0682,0.19167519542914252
0683,0.18420985029167525
0684,0.17010720856723285
0685,0.1707285436723178
0686,0.05379130122205932
0687,0.14156065473944607
0688,0.20086396912389104
0689,0.17503403646339138
0690,0.22621747459559138
0691,0.10182572644470525
0692,0.09844839096521645
0693,0.10620748624851793
0694,0.19082705777972903
0695,0.2881105004064774
0696,0.08900021145927085
0697,0.1205543496177937
0698,0.13743490101533892
0699,0.10987332908610989
0700,0.11488256488858527
0701,0.20296051532409728
0702,0.06413615047980065
0703,0.19915492368375656
0704,0.03
0705,0.17389554731309934
0706,0.14684986197398012
0707,0.0900659960486999
0708,0.13475990575415145
0709,0.12274958029216032
0710,0.08750451815207876
0711,0.19065535221944144
0712,0.1116773014007734
0713,0.159607111972519
0714,0.17232884050078434
0715,0.14040056788779706
0716,0.05552272670168479
0717,0.312696580778109
0718,0.19004125056074708
0719,0.25772580112066923
0720,0.16262338674660143
0721,0.17826655216194756
0722,0.15956663022650985
0723,0.09559188171488282
0724,0.15619863757354652
0725,0.12443554203526724
0726,0.2803111275964164
0727,0.2098681424378231
0728,0.221751595704203
0729,0.0966234646645406
0730,0.21579972150750804
0731,0.05509718851935652
0732,0.09106692430083045
0733,0.20485179287078764
0734,0.09473574198576516
0735,0.15020437761156114
0736,0.14269303621251947
0737,0.08372048921446842
0738,0.12340117569550134
0739,0.03
0740,0.1684482799690641
0741,0.09305521712122779
0742,0.14463965634137188
0743,0.235236255564884
0744,0.1153316392980466
0745,0.15847933273437637
0746,0.16212866919963398
0747,0.19193429444561086
0748,0.1574158338675706
0749,0.10879248749604434
0750,0.19992412320304623
0751,0.0987435055716205
0752,0.10183245420116198
0753,0.13232865182068412
0754,0.1997156732962259
0755,0.060407131502408944
0756,0.1318583735014771
0757,0.14747827162933444
0758,0.1269692002850026
0759,0.10882291242225443
0760,0.09216870891202116
0761,0.08852732116862039
0762,0.19581136255807657
0763,0.27282518077820495
0764,0.12542013356945717
0765,0.09621714687637326
0766,0.10394553521965483
0767,0.11415533857969012
0768,0.13719521835328588
0769,0.08900103159654242
0770,0.15130060845373083
0771,0.13125131401594634
0772,0.08616362144157949
0773,0.10449231938785851
0774,0.12046816996007055
0775,0.21050396967393067
0776,0.19271737552783838
0777,0.263533705928618
0778,0.16029543438860036
0779,0.1102928941817053
0780,0.20988848359211448
0781,0.21358222136805352
0782,0.12297375603793903
0783,0.15987196279086538
0784,0.20019008678624828
0785,0.21212471734911298
0786,0.07574191092009054
0787,0.08545617709745332
0788,0.12533719239736807
0789,0.3259133891370921
0790,0.21404624511144227
0791,0.20757358875594473
0792,0.13162303117301172
0793,0.18574781653732889
0794,0.14579446374087954
0795,0.1704773941395989
0796,0.0516051458536359
0797,0.05653763085545418
0798,0.1131602267438706
0799,0.13666070078969314
0800,0.24711715280236987
0801,0.12220755949357053
0802,0.10510915263444638
0803,0.10263420489887579
0804,0.26595338518640854
0805,0.12572712397758204
0806,0.10521894627083615
0807,0.2167435009398358
0808,0.23149252922761085
0809,0.2162097210297309
0810,0.14857334498047797
0811,0.2279074036412993
0812,0.09068500797318076
0813,0.1269802927848832
0814,0.07086413147878785
0815,0.07670734805783416
0816,0.1264696091181038
0817,0.24472906765969007
0818,0.2362504560908928
0819,0.17163144434299105
0820,0.16100353048050525
0821,0.15160141108015857
0822,0.1986626976332481
0823,0.17480572261168428
0824,0.16155524400908935
0825,0.13971081240145145
0826,0.2054702933323549
0827,0.06413786799393348
0828,0.15871179733865612
0829,0.13536965208597224
0830,0.119131621720596
0831,0.21505427211107309
0832,0.10220879653495184
0833,0.17142909696382969
0834,0.08469594803951169
0835,0.10717687993135265
0836,0.09621519987736754
0837,0.15996252129378974
0838,0.085457488745994
0839,0.07924336444821041
0840,0.06379274179687017
0841,0.15565517252984595
0842,0.25200459534815756
0843,0.09814881963336576
0844,0.1400243289745598
0845,0.07336269252432791
0846,0.15395706711672022
0847,0.09243425370057048
0848,0.03
0849,0.13147070633819347
0850,0.1455709411499274
0851,0.1320132389925058
0852,0.2207462456633222
0853,0.055441625952174244
0854,0.03
0855,0.1742691251185236
0856,0.21644689549342816
0857,0.10805742146765823
0858,0.22382255321923897
0859,0.1509340918422514
0860,0.15960818030250626
0861,0.12984371218813992
0862,0.22896469901750469
0863,0.1978013136917109
0864,0.1957024198672569
0865,0.12009497517813135
0866,0.1327038037294206
0867,0.21341540649059537
0868,0.14143039103666435
0869,0.03
0870,0.07928557424568584
0871,0.08622154851948698
0872,0.10631427868702537
0873,0.12689957162383736
0874,0.12852957849147592
0875,0.2248878886527901
0876,0.19389048660171132
0877,0.2829120653500818
0878,0.07774823663016578
0879,0.19801589006676257
0880,0.13449599519293276
0881,0.12188212619011403
0882,0.19806558501110877
0883,0.03
0884,0.12831929263587505
0885,0.1439608459000256
0886,0.1804817363663426
0887,0.2331614642029467
0888,0.19975135604032804
0889,0.13584909784468852
0890,0.13366458402784073
0891,0.11880131243320013
0892,0.09136520508857879
0893,0.26834787228388285
0894,0.17157572219061992
0895,0.22616515922991087
0896,0.09823463727941546
0897,0.23014384853360415
0898,0.18783133171038105
0899,0.10303017837446792
0900,0.22399671115247982
0901,0.14292593354501973
0902,0.14297815199521607
0903,0.13834154961779033
0904,0.1785476309084294
0905,0.13416203336951987
0906,0.2122565324947641
0907,0.13631820297312092
0908,0.15767192780760894
0909,0.09873113568997086
0910,0.03
0911,0.10909333534095206
0912,0.15899121525417095
0913,0.14691597849481203
0914,0.172148534358046
0915,0.03
0916,0.10853659889360895
0917,0.10007932641732191
0918,0.14678539518953393
0919,0.17809322077436848
0920,0.24294284166779878
0921,0.23018240071916093
0922,0.2631112058148769
0923,0.24128216657973942
0924,0.1513793170245643
0925,0.1818794467676011
0926,0.2070366997084553
0927,0.08698379607849258
0928,0.09901596037723354
0929,0.08212545220582976
0930,0.14578092931844866
0931,0.1140495138485274
0932,0.1561327656226543
0933,0.20301567169971485
0934,0.14272303353596
0935,0.10367143423142819
0936,0.11785681404003469
0937,0.19124570605588587
0938,0.1397468496614162
0939,0.03
0940,0.2630968920292065
0941,0.17392202373432572
0942,0.11181851000669572
0943,0.18017266678359906
0944,0.17069557126804838
0945,0.13493112030463647
0946,0.11820838096202271
0947,0.18300917219435514
0948,0.14729481767114055
0949,0.12930235022203349
0950,0.10085268722686772
0951,0.14019909380154827
0952,0.08755094908909823
0953,0.17638355856749968
0954,0.08262493566626013
0955,0.03
0956,0.1765716342766395
0957,0.10470173065274507
0958,0.12552612040016187
0959,0.1741669215009825
0960,0.14527803943410703
0961,0.19047318666884575
0962,0.05751593681217501
0963,0.04250386363645979
0964,0.21745704300267235
0965,0.15606687591687737
0966,0.11625092578006606
0967,0.11199550410888787
0968,0.09100914361718658
0969,0.11821023385306363
0970,0.08149305030110637
0971,0.07847986454371582
0972,0.18043229391769053
0973,0.156684413583074
0974,0.1979539801169184
0975,0.11875172090700192
0976,0.12373948690141576
0977,0.08713307760588299
0978,0.2001026752298969
0979,0.14055756254823143
0980,0.09668377152607774
0981,0.1222711198589299
0982,0.21899814904445677
0983,0.17297956942477014
0984,0.08781671869028429
0985,0.3142738316757921
0986,0.07633552890620406
0987,0.1318472670825957
0988,0.2707504325352721
0989,0.18563715635676592
0990,0.2263245325772405
0991,0.03
0992,0.1890770741737104
0993,0.11752863539489355
0994,0.16265667705351275
0995,0.06898825542734355
0996,0.1230268327575421
0997,0.11736236156304028
0998,0.10524942172236974
0999,0.1730899892198923
1000,0.14478761691202144
1001,0.18702760131578597
1002,0.03702622556489383
1003,0.07047926592128782
1004,0.10302322742116522
1005,0.112476344841075
1006,0.15739032763683386
1007,0.14020827452326318
1008,0.21187505491526443
1009,0.09602164018497066
1010,0.03511756506886489
1011,0.2911289632816247
1012,0.13138516373420286
1013,0.0405189543012511
1014,0.16641785624482985
1015,0.11539705696329275
1016,0.1386642087953214
1017,0.06633161471624435
1018,0.1757537241214862
1019,0.2418740971699306
1020,0.12802734674521304
1021,0.041589445607225016
1022,0.10518212725950145
1023,0.09588550941633846
1024,0.197909074673629
1025,0.19500981186631328
1026,0.15069960554503428
1027,0.09734479519624006
1028,0.11149656674651696
1029,0.21681181321879184
1030,0.11308481878889372
1031,0.1579336835477227
1032,0.16837442095734806
1033,0.1624774567813153
1034,0.15094917260444304
1035,0.19207039080659508
1036,0.12268120447313233
1037,0.15817025328509865
1038,0.10264333696847694
1039,0.06566748140963283
1040,0.1515602683561237
1041,0.20265823769308167
1042,0.0414696489258426
1043,0.04108285581664811
1044,0.11247057933989726
1045,0.03
1046,0.0973892756773088
1047,0.23939946682121122
1048,0.03
1049,0.11840664136710989
1050,0.07133450108315831
1051,0.15130504673903314
1052,0.20285435467619964
1053,0.11510222437663098
1054,0.12099602653084263
1055,0.1419463706480506
1056,0.19822486275177717
1057,0.1910204354518148
1058,0.1310044961429215
1059,0.10904630773776364
1060,0.2127218364526736
1061,0.15601365864437092
1062,0.03577682755757816
1063,0.15842899661406004
1064,0.12701772592993824
1065,0.12211474750580698
1066,0.15814746927688975
1067,0.036536882400448355
1068,0.11273042349360556
1069,0.18916293510860668
1070,0.1156173373910926
1071,0.10721884198785181
1072,0.03
1073,0.1628710112574021
1074,0.3040802525193429
1075,0.1863966918951525
1076,0.18602923431992174
1077,0.23252340041196992
1078,0.21465286453480373
1079,0.12569766925852374
1080,0.07286282799192409
1081,0.13007895616417012
1082,0.09388512009149423
1083,0.17479545573765418
1084,0.17388111620263857
1085,0.13060288058410027
1086,0.1473839786309915
1087,0.21901527341292096
1088,0.1697225476649935
1089,0.03426940103144901
1090,0.16734450872921397
1091,0.09252795404775314
1092,0.18431830757274736
1093,0.2194328447754727
1094,0.0988564520494683
1095,0.11234527867416574
1096,0.1343057923995586
1097,0.09884593634673823
1098,0.16043279474206268
1099,0.11401327656577531
1100,0.10782382979632386
1101,0.14169144678591616
1102,0.1765434532868215
1103,0.11529631327020066
1104,0.09166704180915979
1105,0.10339251489807604
1106,0.21963408729145478
1107,0.1258363249114336
1108,0.1306680322599466
1109,0.1356941370779096
1110,0.17421602363015207
1111,0.17946378598207366
1112,0.29235209330053913
1113,0.03
1114,0.07536854892508252
1115,0.03
1116,0.21288292199434883
1117,0.14136491829441242
1118,0.13789102007737947
1119,0.07733028626101933
1120,0.1716044375032741
1121,0.13218906506083306
1122,0.10267031378375902
1123,0.03
1124,0.11938055533428979
1125,0.16759152902129248
1126,0.15219828644017921
1127,0.14422583403451367
1128,0.18000515005077336
1129,0.06203463920985833
1130,0.069348219045457
1131,0.19376327460192594
1132,0.09201471398217546
1133,0.2588626524026916
1134,0.06481394853327598
1135,0.13121653587954782
1136,0.1948495209541567
1137,0.1385612034193732
1138,0.18219068121675558
1139,0.11282717066327501
1140,0.12085398417533785
1141,0.19774243836472918
1142,0.05760973575702424
1143,0.19972332886845112
1144,0.11388964354973007
1145,0.09731426730993287
1146,0.1361859675937038
1147,0.11854151361456276
1148,0.26636948682655176
1149,0.11759029225324398
1150,0.20195416404395647
1151,0.1478218485468916
1152,0.1211691093769561
1153,0.1518244491857155
1154,0.11534747507011182
1155,0.13466680117799507
1156,0.10841299895999322
1157,0.14959118814794506
1158,0.0919261815421215
1159,0.16351723584620978
1160,0.14333583746811318
1161,0.09402349983199947
1162,0.08782829490243947
1163,0.1349064389499641
1164,0.2266110420173661
1165,0.1442889171860015
1166,0.22652302316888753
1167,0.17270903948758057
1168,0.09534882552389604
1169,0.04331113411477466
1170,0.2346662596526267
1171,0.2324167469650998
1172,0.20430488653399928
1173,0.17956266678393346
1174,0.0862450043926474
1175,0.03
1176,0.15987318504937204
1177,0.16223809473733966
1178,0.15473451844704464
1179,0.06415436350001007
1180,0.17292537538806038
1181,0.03
1182,0.12144827595071124
1183,0.10318958521517284
